split_id,query_id,query_type,query,method,selected_method,top_memory_id,top_memory_type,top_score,mrr,recall@1,recall@3,recall@5,first_rank,first_relevant_memory_id
record_04,q00505,2,When did Joanna finish her first screenplay?,candidate_reranker,candidate_reranker,llm_00632,event,0.9618075617219116,1.0,1.0,1.0,1.0,1,llm_00632
record_04,q00506,2,When did Nate get his first two turtles?,candidate_reranker,candidate_reranker,llm_00850,preference,0.6862220634175425,0.1111111111111111,0.0,0.0,0.0,9,llm_00636
record_04,q00507,2,What major achievement did Joanna accomplish in January 2022?,candidate_reranker,candidate_reranker,llm_00844,event,0.46157664466296033,0.0,0.0,0.0,0.0,0,
record_04,q00508,1,What emotions is Joanna feeling about the screenplay she submitted?,candidate_reranker,candidate_reranker,llm_00753,event,0.7931127355190892,0.5,0.0,1.0,1.0,2,llm_00644
record_04,q00509,1,What is Joanna allergic to?,candidate_reranker,candidate_reranker,llm_00887,health,0.8855685461549537,0.5,0.0,1.0,1.0,2,llm_00665
record_04,q00510,3,What underlying condition might Joanna have based on her allergies?,candidate_reranker,candidate_reranker,llm_00666,preference,0.8309644286310738,1.0,1.0,1.0,1.0,1,llm_00666
record_04,q00511,2,When did Joanna have an audition for a writing gig?,candidate_reranker,candidate_reranker,llm_00669,event,0.9889579346212873,1.0,1.0,1.0,1.0,1,llm_00669
record_04,q00512,3,What nickname does Nate use for Joanna?,candidate_reranker,candidate_reranker,llm_00682,relationship,0.42998826045682675,0.0,0.0,0.0,0.0,0,
record_04,q00513,2,When did Nate get purple hair?,candidate_reranker,candidate_reranker,llm_00676,event,0.9651754216034022,1.0,1.0,1.0,1.0,1,llm_00676
record_04,q00514,2,What physical transformation did Nate undergo in April 2022?,candidate_reranker,candidate_reranker,llm_00848,event,0.37580868375043813,0.2,0.0,0.0,1.0,5,llm_00676
record_04,q00515,2,"What movie did Joanna watch on 1 May, 2022?",candidate_reranker,candidate_reranker,llm_00844,event,0.7716556883922435,0.5,0.0,1.0,1.0,2,llm_00701
record_04,q00516,2,Which outdoor spot did Joanna visit in May?,candidate_reranker,candidate_reranker,llm_00713,event,0.3068830447546069,1.0,1.0,1.0,1.0,1,llm_00713
record_04,q00517,1,How many times has Joanna found new hiking trails?,candidate_reranker,candidate_reranker,llm_00711,event,0.9920859961782056,1.0,1.0,1.0,1.0,1,llm_00711
record_04,q00518,2,When did Nate adopt Max?,candidate_reranker,candidate_reranker,llm_00728,family,0.9805069023542704,0.5,0.0,1.0,1.0,2,llm_00727
record_04,q00519,2,Who was the new addition to Nate's family in May 2022?,candidate_reranker,candidate_reranker,llm_00762,event,0.5030526953151381,0.16666666666666666,0.0,0.0,0.0,6,llm_00727
record_04,q00520,2,When did Joanna start writing her third screenplay?,candidate_reranker,candidate_reranker,llm_00734,work,0.7994335619977169,0.07692307692307693,0.0,0.0,0.0,13,llm_00723
record_04,q00521,1,Which of Joanna's screenplay were rejected from production companies?,candidate_reranker,candidate_reranker,llm_00842,event,0.925268453236603,1.0,1.0,1.0,1.0,1,llm_00842
record_04,q00522,2,When is Nate hosting a gaming party?,candidate_reranker,candidate_reranker,llm_00754,event,0.9257900343992825,0.5,0.0,1.0,1.0,2,llm_00744
record_04,q00523,2,When did Joanna hike with her buddies?,candidate_reranker,candidate_reranker,llm_00713,event,0.6222767109372018,0.25,0.0,0.0,1.0,4,llm_00743
record_04,q00524,2,When did Nate win his third tourney?,candidate_reranker,candidate_reranker,llm_00885,event,0.7770160651750209,0.125,0.0,0.0,0.0,8,llm_00739
record_04,q00525,1,What places has Joanna submitted her work to?,candidate_reranker,candidate_reranker,llm_00753,event,0.7819471476491076,1.0,1.0,1.0,1.0,1,llm_00753
record_04,q00526,2,When did Nate make vegan icecream and share it with a vegan diet group?,candidate_reranker,candidate_reranker,llm_00757,event,0.9976634320870755,1.0,1.0,1.0,1.0,1,llm_00757
record_04,q00527,2,When is Joanna going to make Nate's ice cream for her family?,candidate_reranker,candidate_reranker,llm_00760,plan,0.7908426958893806,1.0,1.0,1.0,1.0,1,llm_00760
record_04,q00528,1,What kind of writings does Joanna do?,candidate_reranker,candidate_reranker,llm_00786,work,0.5548364882291317,0.25,0.0,0.0,1.0,4,llm_00765
record_04,q00529,2,When did Nate win his fourth video game tournament?,candidate_reranker,candidate_reranker,llm_00762,event,0.9750526933656463,1.0,1.0,1.0,1.0,1,llm_00762
record_04,q00530,2,Where did Joanna travel to in July 2022?,candidate_reranker,candidate_reranker,llm_00823,hobby,0.2409205609797918,0.25,0.0,0.0,1.0,4,llm_00764
record_04,q00531,2,When did someone write Joanna a touching letter?,candidate_reranker,candidate_reranker,llm_00775,event,0.7384910790653525,1.0,1.0,1.0,1.0,1,llm_00775
record_04,q00532,1,What book recommendations has Joanna given to Nate?,candidate_reranker,candidate_reranker,llm_00791,plan,0.9660990427789916,0.058823529411764705,0.0,0.0,0.0,17,llm_00789
record_04,q00533,2,When did Nate take time off to chill with his pets?,candidate_reranker,candidate_reranker,llm_00784,plan,0.9875618276410366,1.0,1.0,1.0,1.0,1,llm_00784
record_04,q00534,2,When did Joanna share her book with her writers group?,candidate_reranker,candidate_reranker,llm_00785,event,0.9890055508650757,1.0,1.0,1.0,1.0,1,llm_00785
record_04,q00535,2,When did Nate win an international tournament?,candidate_reranker,candidate_reranker,llm_00781,event,0.9906104284897111,1.0,1.0,1.0,1.0,1,llm_00781
record_04,q00536,2,When did Joanna make a desert with almond milk?,candidate_reranker,candidate_reranker,llm_00809,event,0.9658689085426794,1.0,1.0,1.0,1.0,1,llm_00809
record_04,q00537,2,When did Nate attend a cooking show?,candidate_reranker,candidate_reranker,llm_00806,identity,0.9425590832531905,1.0,1.0,1.0,1.0,1,llm_00806
record_04,q00538,2,When did Joanna's laptop crash?,candidate_reranker,candidate_reranker,llm_00803,event,0.998676245128083,1.0,1.0,1.0,1.0,1,llm_00803
record_04,q00539,2,When did Joanna make a chocolate tart with raspberries?,candidate_reranker,candidate_reranker,llm_00810,preference,0.4848323576464238,0.0625,0.0,0.0,0.0,16,llm_00814
record_04,q00540,1,What movies have both Joanna and Nate seen?,candidate_reranker,candidate_reranker,llm_00736,relationship,0.39412718222675397,0.0,0.0,0.0,0.0,0,
record_04,q00541,2,How long did it take for Joanna to finish writing her book?,candidate_reranker,candidate_reranker,llm_00820,event,0.7212308665273575,1.0,1.0,1.0,1.0,1,llm_00820
record_04,q00542,2,When did Nate win a lot of money in a video game tournament?,candidate_reranker,candidate_reranker,llm_00816,event,0.9868795690744593,1.0,1.0,1.0,1.0,1,llm_00816
record_04,q00543,2,When did Joanna finish up the writing for her book?,candidate_reranker,candidate_reranker,llm_00820,event,0.7616196749197476,1.0,1.0,1.0,1.0,1,llm_00820
record_04,q00544,1,What board games has Nate played?,candidate_reranker,candidate_reranker,llm_00873,preference,0.5840630458697915,0.2,0.0,0.0,1.0,5,llm_00754
record_04,q00545,1,What places has Nate met new people?,candidate_reranker,candidate_reranker,llm_00741,relationship,0.7139751674162397,1.0,1.0,1.0,1.0,1,llm_00741
record_04,q00546,2,When did Nate go to a convention and meet new people?,candidate_reranker,candidate_reranker,llm_00826,event,0.9721936906144603,1.0,1.0,1.0,1.0,1,llm_00826
record_04,q00547,1,How many times has Joanna's scripts been rejected?,candidate_reranker,candidate_reranker,llm_00842,event,0.7936834748833556,1.0,1.0,1.0,1.0,1,llm_00842
record_04,q00548,1,What is something Nate gave to Joanna that brings her a lot of joy?,candidate_reranker,candidate_reranker,llm_00732,event,0.8896771326454416,1.0,1.0,1.0,1.0,1,llm_00732
record_04,q00549,1,When did Nate get Tilly for Joanna?,candidate_reranker,candidate_reranker,llm_00838,relationship,0.8626326836229549,0.1111111111111111,0.0,0.0,0.0,9,llm_00732
record_04,q00550,1,How many of Joanna's writing have made it to the big screen?,candidate_reranker,candidate_reranker,llm_00845,event,0.8323281857011865,0.125,0.0,0.0,0.0,8,llm_00746
record_04,q00551,1,How many times has Nate taken his turtles on a walk?,candidate_reranker,candidate_reranker,llm_00848,event,0.9473820827202032,1.0,1.0,1.0,1.0,1,llm_00848
record_04,q00553,1,What is Joanna inspired by?,candidate_reranker,candidate_reranker,llm_00786,work,0.6395238295183715,0.5,0.0,1.0,1.0,2,llm_00854
record_04,q00554,1,What animal do both Nate and Joanna like?,candidate_reranker,candidate_reranker,llm_00733,emotion,0.9155963266390288,0.07142857142857142,0.0,0.0,0.0,14,llm_00663
record_04,q00555,2,When did Joanna plan to go over to Nate's and share recipes?,candidate_reranker,candidate_reranker,llm_00799,plan,0.3640850777528604,0.25,0.0,0.0,1.0,4,llm_00863
record_04,q00556,1,What things has Nate reccomended to Joanna?,candidate_reranker,candidate_reranker,llm_00824,event,0.6828719966408169,0.06666666666666667,0.0,0.0,0.0,15,llm_00790
record_04,q00557,1,What does Joanna do to remember happy memories?,candidate_reranker,candidate_reranker,llm_00876,hobby,0.8971105764614614,1.0,1.0,1.0,1.0,1,llm_00876
record_04,q00558,3,What Console does Nate own?,candidate_reranker,candidate_reranker,llm_00873,preference,0.5599590974935926,0.0,0.0,0.0,0.0,0,
record_04,q00559,1,What mediums does Nate use to play games?,candidate_reranker,candidate_reranker,llm_00871,event,0.6200097906236036,1.0,1.0,1.0,1.0,1,llm_00871
record_04,q00560,1,How many letters has Joanna recieved?,candidate_reranker,candidate_reranker,llm_00842,event,0.6638508142607099,0.1111111111111111,0.0,0.0,0.0,9,llm_00738
record_04,q00561,1,What video games does Nate play?,candidate_reranker,candidate_reranker,llm_00624,hobby,0.5721763950858455,0.07692307692307693,0.0,0.0,0.0,13,llm_00704
record_04,q00562,2,When did Nate win a big Valorant tourney?,candidate_reranker,candidate_reranker,llm_00865,event,0.9962338415421593,1.0,1.0,1.0,1.0,1,llm_00865
record_04,q00563,2,Which torunament did Nate win in the beginning of November 2022?,candidate_reranker,candidate_reranker,llm_00879,event,0.3399184901051011,0.5,0.0,1.0,1.0,2,llm_00865
record_04,q00564,3,What alternative career might Nate consider after gaming?,candidate_reranker,candidate_reranker,llm_00880,plan,0.44673046993653515,0.0,0.0,0.0,0.0,0,
record_04,q00565,1,What pets does Nate have?,candidate_reranker,candidate_reranker,llm_00728,family,0.5970900514390132,0.25,0.0,0.0,1.0,4,llm_00727
record_04,q00566,3,How many hikes has Joanna been on?,candidate_reranker,candidate_reranker,llm_00713,event,0.3857707242642731,1.0,1.0,1.0,1.0,1,llm_00713
record_04,q00567,1,How many turtles does Nate have?,candidate_reranker,candidate_reranker,llm_00663,family,0.6425143364044329,0.3333333333333333,0.0,1.0,1.0,3,llm_00885
record_04,q00568,1,What activities does Nate do with his turtles?,candidate_reranker,candidate_reranker,llm_00663,family,0.6066001692194598,0.16666666666666666,0.0,0.0,0.0,6,llm_00850
record_04,q00569,1,What do both Joanna and Nate appreciate the beauty of?,candidate_reranker,candidate_reranker,llm_00682,relationship,0.573968599038212,0.14285714285714285,0.0,0.0,0.0,7,llm_00714
record_04,q00570,2,When did Joanna plan on going to Nate's to watch him play with his turtles?,candidate_reranker,candidate_reranker,llm_00888,plan,0.9686110084621437,1.0,1.0,1.0,1.0,1,llm_00888
record_04,q00571,3,What state did Joanna visit in summer 2021?,candidate_reranker,candidate_reranker,llm_00884,event,0.4191770708599351,1.0,1.0,1.0,1.0,1,llm_00884
record_04,q00572,1,What recommendations has Nate received from Joanna?,candidate_reranker,candidate_reranker,llm_00825,relationship,0.5515033856117224,0.07692307692307693,0.0,0.0,0.0,13,llm_00629
record_04,q00573,1,What are Nate's favorite desserts?,candidate_reranker,candidate_reranker,llm_00807,preference,0.7539433376282978,0.5,0.0,1.0,1.0,2,llm_00650
record_04,q00574,1,How has Nate tried to disburse his vegan ice-cream recipes?,candidate_reranker,candidate_reranker,llm_00805,event,0.9071780371096325,1.0,1.0,1.0,1.0,1,llm_00805
record_04,q00575,2,When did Nate win his second tournament?,candidate_reranker,candidate_reranker,llm_00703,event,0.9568513366096685,1.0,1.0,1.0,1.0,1,llm_00703
record_04,q00576,1,How many video game tournaments has Nate participated in?,candidate_reranker,candidate_reranker,llm_00740,hobby,0.9016549995579038,1.0,1.0,1.0,1.0,1,llm_00740
record_04,q00577,1,How many screenplays has Joanna written?,candidate_reranker,candidate_reranker,llm_00738,work,0.9163938651411949,0.16666666666666666,0.0,0.0,0.0,6,llm_00632
record_04,q00578,1,How many tournaments has Nate won?,candidate_reranker,candidate_reranker,llm_00860,hobby,0.8588030550723301,0.5,0.0,1.0,1.0,2,llm_00781
record_04,q00579,1,What recipes has Joanna made?,candidate_reranker,candidate_reranker,llm_00835,hobby,0.6542095123817631,0.2,0.0,0.0,1.0,5,llm_00814
record_04,q00580,1,What recipes has Nate made?,candidate_reranker,candidate_reranker,llm_00779,event,0.635618742263788,0.08333333333333333,0.0,0.0,0.0,12,llm_00646
record_04,q00581,1,What are the skills that Nate has helped others learn?,candidate_reranker,candidate_reranker,llm_00777,work,0.47616159182074164,1.0,1.0,1.0,1.0,1,llm_00777
record_04,q00582,3,Was the first half of September 2022 a good month career-wise for Nate and Joanna? Answer yes or no.,candidate_reranker,candidate_reranker,llm_00668,relationship,0.23112602650771538,0.0,0.0,0.0,0.0,0,
record_04,q00583,3,What kind of job is Joanna beginning to preform the duties of because of her movie scripts?,candidate_reranker,candidate_reranker,llm_00769,goal,0.3479221747419039,0.14285714285714285,0.0,0.0,0.0,7,llm_00889
record_04,q00584,2,When did Nate take his turtles to the beach?,candidate_reranker,candidate_reranker,llm_00893,event,0.994337896846011,1.0,1.0,1.0,1.0,1,llm_00893
record_04,q00585,3,What state did Nate visit?,candidate_reranker,candidate_reranker,llm_00879,event,0.1679060050682428,0.0,0.0,0.0,0.0,0,
record_04,q00586,4,What is one of Joanna's favorite movies?,candidate_reranker,candidate_reranker,llm_00747,preference,0.8529623544863871,0.1111111111111111,0.0,0.0,0.0,9,llm_00631
record_04,q00587,4,What color did Nate choose for his hair?,candidate_reranker,candidate_reranker,llm_00677,preference,0.9745961360234353,0.5,0.0,1.0,1.0,2,llm_00676
record_04,q00588,4,What is Nate's favorite movie trilogy?,candidate_reranker,candidate_reranker,llm_00699,preference,0.9960429891500555,1.0,1.0,1.0,1.0,1,llm_00699
record_04,q00589,4,What is Nate's favorite book series about?,candidate_reranker,candidate_reranker,llm_00699,preference,0.9075982246107989,0.3333333333333333,0.0,1.0,1.0,3,llm_00700
record_04,q00591,4,What game was the second tournament that Nate won based on?,candidate_reranker,candidate_reranker,llm_00703,event,0.8713011844208423,1.0,1.0,1.0,1.0,1,llm_00703
record_04,q00592,4,What is Joanna's third screenplay about?,candidate_reranker,candidate_reranker,llm_00723,work,0.6148843964018967,1.0,1.0,1.0,1.0,1,llm_00723
record_04,q00593,4,What is Nate's favorite video game?,candidate_reranker,candidate_reranker,llm_00860,hobby,0.5014671601484129,0.0,0.0,0.0,0.0,0,
record_04,q00594,4,What type of movies does Nate enjoy watching the most?,candidate_reranker,candidate_reranker,llm_00624,hobby,0.8822031120168311,0.5,0.0,1.0,1.0,2,llm_00625
record_04,q00595,4,"What did Joanna just finish last Friday on 23 January, 2022?",candidate_reranker,candidate_reranker,llm_00867,work,0.7149864057822235,0.5,0.0,1.0,1.0,2,llm_00632
record_04,q00596,4,What genre is Joanna's first screenplay?,candidate_reranker,candidate_reranker,llm_00633,preference,0.9871023232923791,1.0,1.0,1.0,1.0,1,llm_00633
record_04,q00597,4,What are Joanna's plans for her finished screenplay in January 2022?,candidate_reranker,candidate_reranker,llm_00734,work,0.9106437067744552,0.041666666666666664,0.0,0.0,0.0,24,llm_00635
record_04,q00598,4,For how long has Nate had his turtles?,candidate_reranker,candidate_reranker,llm_00663,family,0.9238313333172052,0.5,0.0,1.0,1.0,2,llm_00636
record_04,q00599,4,What did Nate think of the coconut milk ice cream he made?,candidate_reranker,candidate_reranker,llm_00896,hobby,0.9447173885686481,0.1111111111111111,0.0,0.0,0.0,9,llm_00647
record_04,q00600,4,Which dairy-free dessert flavors does Nate enjoy?,candidate_reranker,candidate_reranker,llm_00779,event,0.90847513064465,0.5,0.0,1.0,1.0,2,llm_00649
record_04,q00601,4,"What did Joanna recently watch and recommend to Nate on February 7, 2022?",candidate_reranker,candidate_reranker,llm_00652,plan,0.9482796776262501,0.14285714285714285,0.0,0.0,0.0,7,llm_00651
record_04,q00602,4,"What is ""Little Women"" about according to Joanna?",candidate_reranker,candidate_reranker,llm_00651,preference,0.9889689510922495,1.0,1.0,1.0,1.0,1,llm_00651
record_04,q00603,4,"What flavor of ice cream did Nate make for his friend on 25 February, 2022?",candidate_reranker,candidate_reranker,llm_00653,event,0.8974846031857757,1.0,1.0,1.0,1.0,1,llm_00653
record_04,q00604,4,"What inspired Joanna's new screenplay on 25 February, 2022?",candidate_reranker,candidate_reranker,llm_00658,emotion,0.8662906235889261,1.0,1.0,1.0,1.0,1,llm_00658
record_04,q00605,4,Why does Nate like turtles as pets?,candidate_reranker,candidate_reranker,llm_00886,family,0.8143781671385074,0.3333333333333333,0.0,1.0,1.0,3,llm_00663
record_04,q00607,4,What was Joanna's audition for?,candidate_reranker,candidate_reranker,llm_00669,event,0.9638679661809337,1.0,1.0,1.0,1.0,1,llm_00669
record_04,q00608,4,Why did Nate choose the hair color he did?,candidate_reranker,candidate_reranker,llm_00677,preference,0.9889456084927056,1.0,1.0,1.0,1.0,1,llm_00677
record_04,q00609,4,What are the main ingredients of the ice cream recipe shared by Nate?,candidate_reranker,candidate_reranker,llm_00759,plan,0.7797548888190884,0.1,0.0,0.0,0.0,10,llm_00688
record_04,q00610,4,What is Joanna's project called in the writers group?,candidate_reranker,candidate_reranker,llm_00692,goal,0.7891106144819572,1.0,1.0,1.0,1.0,1,llm_00692
record_04,q00611,4,What is Nate's favorite genre of movies?,candidate_reranker,candidate_reranker,llm_00697,preference,0.7771147715866713,1.0,1.0,1.0,1.0,1,llm_00697
record_04,q00612,4,What kind of books does Nate enjoy?,candidate_reranker,candidate_reranker,llm_00873,preference,0.4277809846196035,0.14285714285714285,0.0,0.0,0.0,7,llm_00700
record_04,q00613,4,What kind of films does Joanna enjoy?,candidate_reranker,candidate_reranker,llm_00694,preference,0.9178355134253883,1.0,1.0,1.0,1.0,1,llm_00694
record_04,q00614,4,Which activity helps Nate escape and stimulates his imagination?,candidate_reranker,candidate_reranker,llm_00829,preference,0.8508398651818659,0.2,0.0,0.0,1.0,5,llm_00698
record_04,q00615,4,What filling did Joanna use in the cake she made recently in May 2022?,candidate_reranker,candidate_reranker,llm_00707,event,0.9175778920637933,1.0,1.0,1.0,1.0,1,llm_00707
record_04,q00616,4,What kind of frosting did Joanna use on the cake she made recently in May 2022?,candidate_reranker,candidate_reranker,llm_00707,event,0.9821984593137963,1.0,1.0,1.0,1.0,1,llm_00707
record_04,q00617,4,What does Nate feel he could do when out in cool places like Whispering Falls?,candidate_reranker,candidate_reranker,llm_00713,event,0.7693920488729128,0.0,0.0,0.0,0.0,0,
record_04,q00618,4,What creative activity does Nate joke about pursuing after being inspired by their hikes with Jo?,candidate_reranker,candidate_reranker,llm_00718,plan,0.5348564956890919,1.0,1.0,1.0,1.0,1,llm_00718
record_04,q00619,4,Who invited Nate to join her on the trails sometime?,candidate_reranker,candidate_reranker,llm_00718,plan,0.6980511468823004,1.0,1.0,1.0,1.0,1,llm_00718
record_04,q00620,4,"What did Nate do for Joanna on 25 May, 2022?",candidate_reranker,candidate_reranker,llm_00824,event,0.3781659100238457,0.3333333333333333,0.0,1.0,1.0,3,llm_00732
record_04,q00621,4,How does Nate describe the stuffed animal he got for Joanna?,candidate_reranker,candidate_reranker,llm_00733,emotion,0.9705239618726489,0.5,0.0,1.0,1.0,2,llm_00732
record_04,q00622,4,What event is Nate organizing in June 2022?,candidate_reranker,candidate_reranker,llm_00762,event,0.48891948328969465,0.5,0.0,1.0,1.0,2,llm_00744
record_04,q00623,4,Who did Nate plan to invite to his gaming party in June 2022?,candidate_reranker,candidate_reranker,llm_00754,event,0.8361723898464511,0.5,0.0,1.0,1.0,2,llm_00744
record_04,q00624,4,What special items did Nate get for everyone at his gaming party?,candidate_reranker,candidate_reranker,llm_00745,plan,0.9497737389630522,1.0,1.0,1.0,1.0,1,llm_00745
record_04,q00625,4,What did Joanna write yesterday that appeared on the big screen?,candidate_reranker,candidate_reranker,llm_00746,event,0.9800180364919402,1.0,1.0,1.0,1.0,1,llm_00746
record_04,q00626,4,What superhero is Joanna a fan of?,candidate_reranker,candidate_reranker,llm_00747,preference,0.9968016055630553,1.0,1.0,1.0,1.0,1,llm_00747
record_04,q00627,4,Which superhero toy figure does Nate share a photo of?,candidate_reranker,candidate_reranker,llm_00748,preference,0.9430874701986443,1.0,1.0,1.0,1.0,1,llm_00748
record_04,q00628,4,What is displayed on Joanna's cork board for motivation and creativity?,candidate_reranker,candidate_reranker,llm_00750,preference,0.9879463287638416,1.0,1.0,1.0,1.0,1,llm_00750
record_04,q00629,4,What does the photo on Joanna's cork board remind her of?,candidate_reranker,candidate_reranker,llm_00751,family,0.9765269811771835,1.0,1.0,1.0,1.0,1,llm_00751
record_04,q00630,4,What did Nate make and share with his vegan diet group?,candidate_reranker,candidate_reranker,llm_00758,identity,0.9131408221911056,1.0,1.0,1.0,1.0,1,llm_00758
record_04,q00631,4,How many people attended the gaming party hosted by Nate in June 2022?,candidate_reranker,candidate_reranker,llm_00754,event,0.9563195021155554,0.3333333333333333,0.0,1.0,1.0,3,llm_00756
record_04,q00632,4,What recipe Nate offer to share with Joanna?,candidate_reranker,candidate_reranker,llm_00780,plan,0.9496882788140137,0.25,0.0,0.0,1.0,4,llm_00759
record_04,q00633,4,What did Joanna plan to do with the recipe Nate promised to share?,candidate_reranker,candidate_reranker,llm_00759,plan,0.9227380497677871,0.0,0.0,0.0,0.0,0,
record_04,q00634,4,"How many video game tournaments has Nate won by July 10, 2022?",candidate_reranker,candidate_reranker,llm_00762,event,0.7885325160250467,1.0,1.0,1.0,1.0,1,llm_00762
record_04,q00635,4,Where did Joanna go for a road trip for research?,candidate_reranker,candidate_reranker,llm_00764,event,0.916388335727565,1.0,1.0,1.0,1.0,1,llm_00764
record_04,q00636,4,What did Joanna discover at the library in Woodhaven?,candidate_reranker,candidate_reranker,llm_00766,event,0.9169549918608777,0.5,0.0,1.0,1.0,2,llm_00764
record_04,q00637,4,What specific themes are explored in Joanna's new book?,candidate_reranker,candidate_reranker,llm_00770,goal,0.97419079754943,1.0,1.0,1.0,1.0,1,llm_00770
record_04,q00638,4,What inspired Joanna's new script in July 2022?,candidate_reranker,candidate_reranker,llm_00868,goal,0.9559698216608669,0.3333333333333333,0.0,1.0,1.0,3,llm_00768
record_04,q00639,4,What did Nate do while Joanna was on her road trip?,candidate_reranker,candidate_reranker,llm_00890,work,0.6353584519774144,0.125,0.0,0.0,0.0,8,llm_00772
record_04,q00640,4,What does Nate do that he loves and can make money from?,candidate_reranker,candidate_reranker,llm_00763,work,0.4583499574708527,1.0,1.0,1.0,1.0,1,llm_00763
record_04,q00641,4,How did Joanna feel when someone wrote her a letter after reading her blog post?,candidate_reranker,candidate_reranker,llm_00775,event,0.9703266234661357,1.0,1.0,1.0,1.0,1,llm_00775
record_04,q00643,4,What kind of content did Joanna share that someone wrote her a letter about?,candidate_reranker,candidate_reranker,llm_00775,event,0.8058275531189577,1.0,1.0,1.0,1.0,1,llm_00775
record_04,q00645,4,What type of ice cream does Joanna mention that Nate makes and is delicious?,candidate_reranker,candidate_reranker,llm_00897,event,0.984068741345556,0.09090909090909091,0.0,0.0,0.0,11,llm_00778
record_04,q00646,4,How did Nate feel about sharing his love for dairy-free desserts with Joanna?,candidate_reranker,candidate_reranker,llm_00779,event,0.5714219544375391,1.0,1.0,1.0,1.0,1,llm_00779
record_04,q00647,4,What did Joanna share with her writers group in August 2022?,candidate_reranker,candidate_reranker,llm_00785,event,0.9478606926098514,1.0,1.0,1.0,1.0,1,llm_00785
record_04,q00649,4,How did Nate celebrate winning the international tournament?,candidate_reranker,candidate_reranker,llm_00781,event,0.9685599010077012,0.0,0.0,0.0,0.0,0,
record_04,q00650,4,Why is Joanna experimenting with dairy-free options in her dessert recipes?,candidate_reranker,candidate_reranker,llm_00796,plan,0.7408565958904557,1.0,1.0,1.0,1.0,1,llm_00796
record_04,q00651,4,What substitution does Nate suggest for butter in dairy-free baking?,candidate_reranker,candidate_reranker,llm_00800,other,0.972381181477252,1.0,1.0,1.0,1.0,1,llm_00800
record_04,q00652,4,What type of show did Nate host where he taught vegan ice cream recipes?,candidate_reranker,candidate_reranker,llm_00805,event,0.9851146976376246,1.0,1.0,1.0,1.0,1,llm_00805
record_04,q00653,4,What is Nate's favorite dish from the cooking show he hosted?,candidate_reranker,candidate_reranker,llm_00807,preference,0.9881725564453308,1.0,1.0,1.0,1.0,1,llm_00807
record_04,q00655,4,"What dessert did Joanna share a photo of that has an almond flour crust, chocolate ganache, and fresh raspberries?",candidate_reranker,candidate_reranker,llm_00810,preference,0.7745356656128295,1.0,1.0,1.0,1.0,1,llm_00810
record_04,q00656,4,What kind of cake did Joanna share a photo of that she likes making for birthdays and special days?,candidate_reranker,candidate_reranker,llm_00812,preference,0.9707493774365203,0.0,0.0,0.0,0.0,0,
record_04,q00657,4,"What two main ingredients are part of the dessert Joanna shared a photo of with blueberries, coconut milk, and a gluten-free crust?",candidate_reranker,candidate_reranker,llm_00813,hobby,0.9825100025873251,1.0,1.0,1.0,1.0,1,llm_00813
record_04,q00658,4,"What movie did Nate recently watch and enjoy on October 6, 2022?",candidate_reranker,candidate_reranker,llm_00848,event,0.737599299024728,0.5,0.0,1.0,1.0,2,llm_00819
record_04,q00659,4,What did Joanna make for one of the ladies at her writing club?,candidate_reranker,candidate_reranker,llm_00822,event,0.9772999652132032,1.0,1.0,1.0,1.0,1,llm_00822
record_04,q00660,4,"What game did Nate play at the game convention he attended on 9 October, 2022?",candidate_reranker,candidate_reranker,llm_00827,relationship,0.9159184922399428,0.08333333333333333,0.0,0.0,0.0,12,llm_00828
record_04,q00661,4,What movie has Nate recently seen that blew his mind?,candidate_reranker,candidate_reranker,llm_00830,event,0.7833509133373197,1.0,1.0,1.0,1.0,1,llm_00830
record_04,q00662,4,"What game has Nate been playing nonstop with a futuristic setting and gameplay on October 9, 2022?",candidate_reranker,candidate_reranker,llm_00831,hobby,0.9293381546544616,1.0,1.0,1.0,1.0,1,llm_00831
record_04,q00664,4,How did Joanna describe the classic movie he watched?,candidate_reranker,candidate_reranker,llm_00832,event,0.9658484148327147,1.0,1.0,1.0,1.0,1,llm_00832
record_04,q00665,4,What does Joanna recommend to make a living room comfy like hers?,candidate_reranker,candidate_reranker,llm_00833,preference,0.9701067938953539,1.0,1.0,1.0,1.0,1,llm_00833
record_04,q00667,4,What does Joanna do while she writes?,candidate_reranker,candidate_reranker,llm_00855,work,0.34188000476002356,0.5,0.0,1.0,1.0,2,llm_00838
record_04,q00668,4,Why did Joanna name the stuffed animal dog Tilly?,candidate_reranker,candidate_reranker,llm_00839,family,0.9806778643692637,1.0,1.0,1.0,1.0,1,llm_00839
record_04,q00669,4,What does Joanna do after receiving a rejection from a production company?,candidate_reranker,candidate_reranker,llm_00842,event,0.9864707584788543,0.16666666666666666,0.0,0.0,0.0,6,llm_00843
record_04,q00672,4,What does Nate rely on for cheer and joy?,candidate_reranker,candidate_reranker,llm_00837,hobby,0.9208120553985751,1.0,1.0,1.0,1.0,1,llm_00837
record_04,q00673,4,What does Joanna use to remember her dog from Michigan?,candidate_reranker,candidate_reranker,llm_00839,family,0.8804007622489156,1.0,1.0,1.0,1.0,1,llm_00839
record_04,q00674,4,"What did Joanna contribute to that was shown on the big screen on the Sunday before October 25, 2022?",candidate_reranker,candidate_reranker,llm_00844,event,0.98301793276471,1.0,1.0,1.0,1.0,1,llm_00844
