split_seed,query_id,query_type,method,rank,memory_id,memory_type,score,is_relevant,memory_text
13,q01188,3,type3_specific_reranker,8,llm_01719,event,0.1110501601961286,False,"James went on a road trip with his family and dogs, starting yesterday."
13,q01188,3,type3_specific_reranker,9,llm_01480,hobby,0.10501122657497122,False,"James's favorite game is Apex Legends, which he plays with his team."
13,q01188,3,type3_specific_reranker,10,llm_01585,event,0.07481989747955518,False,"James did rope jumping yesterday, jumping from a height of 150 meters."
13,q01188,3,type3_specific_reranker,11,llm_01584,hobby,0.06760140912596342,False,James is interested in extreme sports.
13,q01188,3,type3_specific_reranker,12,llm_01496,event,0.06665826681776137,False,James visited Italy last year and enjoyed its beauty and food.
13,q01188,3,type3_specific_reranker,13,llm_01499,plan,0.06500509230872588,False,James and John plan to travel together next year.
13,q01188,3,type3_specific_reranker,14,llm_01560,event,0.06458899843663253,False,James and John made a bet on which team will finish higher in the final standings.
13,q01188,3,type3_specific_reranker,15,llm_01556,preference,0.06413202172645165,False,James loves football and is a Liverpool fan.
13,q01188,3,type3_specific_reranker,16,llm_00762,event,0.061301965874183004,False,"Nate won his fourth video game tournament on Friday, 8 July 2022, and it was online."
13,q01188,3,type3_specific_reranker,17,llm_01558,goal,0.05768475770361422,False,James hopes Liverpool become champions next season.
13,q01188,3,type3_specific_reranker,18,llm_01716,relationship,0.047802632948719795,False,James and Samantha have decided to move in together.
13,q01188,3,type3_specific_reranker,19,llm_01663,hobby,0.044239711130412585,False,James signed up for a cooking class two days ago.
13,q01188,3,type3_specific_reranker,20,llm_01511,event,0.04177211304542482,False,James bought an adventure book with fantasy novels and cool arts three days ago.
13,q01188,3,supervised_set_selector,1,llm_01590,plan,0.35932324611785427,True,James plans to return from his trip on July 20.
13,q01188,3,supervised_set_selector,2,llm_01589,plan,0.1793790617339361,True,James plans to visit Vancouver in addition to Toronto.
13,q01188,3,supervised_set_selector,3,llm_01588,plan,0.16379630981763266,True,James bought air tickets to Toronto and is leaving the day after tomorrow evening.
13,q01188,3,supervised_set_selector,4,llm_01644,plan,0.1327504575411124,False,James and John plan to meet at McGee's Pub tomorrow (27 August 2022).
13,q01188,3,supervised_set_selector,5,llm_01599,event,0.13114107001508063,False,"James recently traveled to Nuuk, adding another country to his bucket list."
13,q01188,3,supervised_set_selector,6,llm_01497,event,0.08555513998045786,False,"James has visited Italy, Turkey, and Mexico."
13,q01188,3,supervised_set_selector,7,llm_01511,event,0.04726793805671926,False,James bought an adventure book with fantasy novels and cool arts three days ago.
13,q01188,3,supervised_set_selector,8,llm_01480,hobby,0.04515245656907592,False,"James's favorite game is Apex Legends, which he plays with his team."
13,q01188,3,supervised_set_selector,9,llm_01663,hobby,0.04659770280698974,False,James signed up for a cooking class two days ago.
13,q01188,3,supervised_set_selector,10,llm_01643,plan,0.043919339126587284,False,John has a day off tomorrow (27 August 2022).
13,q01188,3,supervised_set_selector,11,llm_00762,event,0.03323817560463938,False,"Nate won his fourth video game tournament on Friday, 8 July 2022, and it was online."
13,q01188,3,supervised_set_selector,12,llm_01584,hobby,0.023081871857473412,False,James is interested in extreme sports.
13,q01188,3,supervised_set_selector,13,llm_01556,preference,0.022797972200269363,False,James loves football and is a Liverpool fan.
13,q01188,3,supervised_set_selector,14,llm_01512,preference,0.02297115498172008,False,James loves the fantasy genre.
13,q01188,3,supervised_set_selector,15,llm_01716,relationship,0.022556158523308577,False,James and Samantha have decided to move in together.
13,q01188,3,supervised_set_selector,16,llm_01558,goal,0.016763355926058866,False,James hopes Liverpool become champions next season.
13,q01188,3,supervised_set_selector,17,llm_01476,event,0.0121476841931762,False,James met the whole team at the tournament and received autographs from them.
13,q01188,3,supervised_set_selector,18,llm_01585,event,0.01204540505226481,False,"James did rope jumping yesterday, jumping from a height of 150 meters."
13,q01188,3,supervised_set_selector,19,llm_01560,event,0.011966853521813307,False,James and John made a bet on which team will finish higher in the final standings.
13,q01188,3,supervised_set_selector,20,llm_01437,preference,0.011735868529691967,False,"James is motivated by video games, which give him joy and excitement."
13,q01191,3,type3_specific_reranker,1,llm_01726,plan,0.43393620613996053,False,James: John and James plan to play FIFA 23 together after James practices.
13,q01191,3,type3_specific_reranker,2,llm_01499,plan,0.3414757182140112,False,James and John plan to travel together next year.
13,q01191,3,type3_specific_reranker,3,llm_01442,plan,0.2906664403002959,False,James and John plan to develop mobile applications together in the future.
13,q01191,3,type3_specific_reranker,4,llm_01702,relationship,0.24599846252825572,False,John and James are close friends who support each other.
13,q01191,3,type3_specific_reranker,5,llm_01656,relationship,0.19775670205728052,False,James and John are close friends.
13,q01191,3,type3_specific_reranker,6,llm_01668,preference,0.16107034341523643,False,"James gets ideas from books, movies, and dreams."
13,q01191,3,type3_specific_reranker,7,llm_01595,relationship,0.1257561966534246,True,John and James were friends in elementary school and were into skateboarding at age 10.
13,q01191,3,type3_specific_reranker,8,llm_01600,event,0.10807779242236015,False,James brought souvenirs from his trip for John and John's partner Jill.
13,q01191,3,type3_specific_reranker,9,llm_01560,event,0.09869669113573007,False,James and John made a bet on which team will finish higher in the final standings.
13,q01191,3,type3_specific_reranker,10,llm_01452,plan,0.09258177255635341,False,James and John plan to try VR gaming together next Saturday.
13,q01191,3,type3_specific_reranker,11,llm_00445,event,0.08119182227399607,False,Maria and John volunteered together last year.
13,q01191,3,type3_specific_reranker,12,llm_00447,relationship,0.07654977653070875,False,Maria and John have a supportive relationship and are willing to work together.
13,q01191,3,type3_specific_reranker,13,llm_01716,relationship,0.0755945416055317,False,James and Samantha have decided to move in together.
13,q01191,3,type3_specific_reranker,14,llm_01462,plan,0.06878915723051184,False,James offered to help John find a pet.
13,q01191,3,type3_specific_reranker,15,llm_01706,plan,0.05780248913349432,False,John will send James resources and tutorials on new programming approaches.
13,q01191,3,type3_specific_reranker,16,llm_01633,event,0.056787843586469114,False,James recently had a get-together with his gaming group.
13,q01191,3,type3_specific_reranker,17,llm_01153,preference,0.05051177430332867,False,Tim and John both use a language learning app to practice.
13,q01191,3,type3_specific_reranker,18,llm_01522,plan,0.04828473590063828,False,John invited James to join his movie hangouts next time.
13,q01191,3,type3_specific_reranker,19,llm_01697,plan,0.04065639534157079,False,James is excited to play Cyberpunk 2077 after John's recommendation.
13,q01191,3,type3_specific_reranker,20,llm_01554,education,0.03782699596366457,False,James recently started a course combining gaming and programming.
13,q01191,3,supervised_set_selector,1,llm_01726,plan,0.36216555505043996,False,James: John and James plan to play FIFA 23 together after James practices.
13,q01191,3,supervised_set_selector,2,llm_01697,plan,0.1613884015102457,False,James is excited to play Cyberpunk 2077 after John's recommendation.
13,q01191,3,supervised_set_selector,3,llm_01442,plan,0.09536716132274373,False,James and John plan to develop mobile applications together in the future.
13,q01191,3,supervised_set_selector,4,llm_01702,relationship,0.08768918623623558,False,John and James are close friends who support each other.
13,q01191,3,supervised_set_selector,5,llm_01656,relationship,0.05978919468552264,False,James and John are close friends.
13,q01191,3,supervised_set_selector,6,llm_01600,event,0.09324524275114973,False,James brought souvenirs from his trip for John and John's partner Jill.
13,q01191,3,supervised_set_selector,7,llm_01715,other,0.08167216790416536,False,John has a photo from the gaming tournament that he shared with James.
13,q01191,3,supervised_set_selector,8,llm_01615,relationship,0.05965153230146956,False,James offered John financial assistance or advice if needed.
13,q01191,3,supervised_set_selector,9,llm_01462,plan,0.0583219953997194,False,James offered to help John find a pet.
13,q01191,3,supervised_set_selector,10,llm_01452,plan,0.05619826324040352,False,James and John plan to try VR gaming together next Saturday.
13,q01191,3,supervised_set_selector,11,llm_01595,relationship,0.0471221842079961,True,John and James were friends in elementary school and were into skateboarding at age 10.
13,q01191,3,supervised_set_selector,12,llm_01499,plan,0.03579633518644464,False,James and John plan to travel together next year.
13,q01191,3,supervised_set_selector,13,llm_01723,event,0.035610908507337634,False,John provided James with a resource on chess openings.
13,q01191,3,supervised_set_selector,14,llm_01716,relationship,0.034797517117775,False,James and Samantha have decided to move in together.
13,q01191,3,supervised_set_selector,15,llm_00445,event,0.032238968993425314,False,Maria and John volunteered together last year.
13,q01191,3,supervised_set_selector,16,llm_00447,relationship,0.06860208285813399,False,Maria and John have a supportive relationship and are willing to work together.
13,q01191,3,supervised_set_selector,17,llm_01668,preference,0.024178070729931594,False,"James gets ideas from books, movies, and dreams."
13,q01191,3,supervised_set_selector,18,llm_01706,plan,0.023451727862914756,False,John will send James resources and tutorials on new programming approaches.
13,q01191,3,supervised_set_selector,19,llm_01448,plan,0.021559890801895694,False,James and John: James invited John to help with his game project using John's HTML knowledge.
13,q01191,3,supervised_set_selector,20,llm_01633,event,0.02149736509519392,False,James recently had a get-together with his gaming group.
13,q01193,3,type3_specific_reranker,1,llm_01599,event,0.6802022833629088,True,"James recently traveled to Nuuk, adding another country to his bucket list."
13,q01193,3,type3_specific_reranker,2,llm_01589,plan,0.38121332442332345,False,James plans to visit Vancouver in addition to Toronto.
13,q01193,3,type3_specific_reranker,3,llm_01590,plan,0.3180881472439793,False,James plans to return from his trip on July 20.
13,q01193,3,type3_specific_reranker,4,llm_01497,event,0.23522978346097662,False,"James has visited Italy, Turkey, and Mexico."
13,q01193,3,type3_specific_reranker,5,llm_01600,event,0.22077954240671774,False,James brought souvenirs from his trip for John and John's partner Jill.
13,q01193,3,type3_specific_reranker,6,llm_01719,event,0.20651349635702929,False,"James went on a road trip with his family and dogs, starting yesterday."
13,q01193,3,type3_specific_reranker,7,llm_01496,event,0.18901079511072658,False,James visited Italy last year and enjoyed its beauty and food.
13,q01193,3,type3_specific_reranker,8,llm_01476,event,0.09276197148532428,False,James met the whole team at the tournament and received autographs from them.
13,q01193,3,type3_specific_reranker,9,llm_01588,plan,0.08267437480113099,False,James bought air tickets to Toronto and is leaving the day after tomorrow evening.
13,q01193,3,type3_specific_reranker,10,llm_01646,event,0.0703806256629526,False,James finished his Unity strategy game.
13,q01193,3,type3_specific_reranker,11,llm_01585,event,0.04944584998370643,False,"James did rope jumping yesterday, jumping from a height of 150 meters."
13,q01193,3,type3_specific_reranker,12,llm_01647,emotion,0.045401084967934005,False,James is proud of his Unity strategy game.
13,q01193,3,type3_specific_reranker,13,llm_02216,plan,0.04449498061620579,False,Evan is going to Canada next month for his honeymoon.
13,q01193,3,type3_specific_reranker,14,llm_01649,event,0.04428523543144078,False,James found balancing mechanics and ensuring fairness challenging during game development.
13,q01193,3,type3_specific_reranker,15,llm_02217,plan,0.04155613114908898,False,"Evan plans to ski, try local cuisine, and enjoy views during his honeymoon in Canada."
13,q01193,3,type3_specific_reranker,16,llm_01499,plan,0.039027909930223516,False,James and John plan to travel together next year.
13,q01193,3,type3_specific_reranker,17,llm_01475,event,0.03416170031276608,False,James did not win the final rounds of the tournament but had a blast competing.
13,q01193,3,type3_specific_reranker,18,llm_01670,hobby,0.030848964737225208,False,James made sketches and notes from his castle dream.
13,q01193,3,type3_specific_reranker,19,llm_01455,emotion,0.03066915895476581,False,James considers gaming a refuge during tough times and uses it to relax and escape.
13,q01193,3,type3_specific_reranker,20,llm_01586,event,0.027454093860619706,False,James went surfing three days ago.
13,q01193,3,supervised_set_selector,1,llm_01599,event,0.6477026099186156,True,"James recently traveled to Nuuk, adding another country to his bucket list."
13,q01193,3,supervised_set_selector,2,llm_01719,event,0.3237891409702299,False,"James went on a road trip with his family and dogs, starting yesterday."
13,q01193,3,supervised_set_selector,3,llm_01589,plan,0.2063592197727598,False,James plans to visit Vancouver in addition to Toronto.
13,q01193,3,supervised_set_selector,4,llm_01600,event,0.15824283474921153,False,James brought souvenirs from his trip for John and John's partner Jill.
13,q01193,3,supervised_set_selector,5,llm_01497,event,0.09484416568333633,False,"James has visited Italy, Turkey, and Mexico."
13,q01193,3,supervised_set_selector,6,llm_01590,plan,0.0483618317942424,False,James plans to return from his trip on July 20.
13,q01193,3,supervised_set_selector,7,llm_01496,event,0.034757817420347156,False,James visited Italy last year and enjoyed its beauty and food.
13,q01193,3,supervised_set_selector,8,llm_01670,hobby,0.02312006596892801,False,James made sketches and notes from his castle dream.
13,q01193,3,supervised_set_selector,9,llm_01456,hobby,0.02430567001813087,False,James has been exploring different styles of gaming recently.
13,q01193,3,supervised_set_selector,10,llm_02053,relationship,0.021563114628103085,False,Evan met a Canadian woman on a trip to Canada last week and is in a relationship with her.
13,q01193,3,supervised_set_selector,11,llm_01522,plan,0.012269891876906015,False,John invited James to join his movie hangouts next time.
13,q01193,3,supervised_set_selector,12,llm_02216,plan,0.01204540505226481,False,Evan is going to Canada next month for his honeymoon.
13,q01193,3,supervised_set_selector,13,llm_02193,relationship,0.03468684485374117,False,Evan's wife is from Canada.
13,q01193,3,supervised_set_selector,14,llm_02218,plan,0.023209519000538737,False,Evan plans to try poutine while in Canada.
13,q01193,3,supervised_set_selector,15,llm_02217,plan,0.04464749778897355,False,"Evan plans to ski, try local cuisine, and enjoy views during his honeymoon in Canada."
13,q01193,3,supervised_set_selector,16,llm_02061,event,0.011814684193651812,False,Evan recently returned from a vacation in Canada with his new significant other.
13,q01193,3,supervised_set_selector,17,llm_01479,preference,0.011735868529691967,False,James usually uses voice chat to communicate with his team.
13,q01193,3,supervised_set_selector,18,llm_01588,plan,0.011723811028598517,False,James bought air tickets to Toronto and is leaving the day after tomorrow evening.
13,q01193,3,supervised_set_selector,19,llm_01476,event,0.011593488885385464,False,James met the whole team at the tournament and received autographs from them.
13,q01193,3,supervised_set_selector,20,llm_01646,event,0.011444237050863277,False,James finished his Unity strategy game.
13,q01194,3,type3_specific_reranker,1,llm_01601,relationship,0.37576035876751873,True,John has a partner named Jill.
13,q01194,3,type3_specific_reranker,2,llm_01600,event,0.23156563013879264,True,James brought souvenirs from his trip for John and John's partner Jill.
13,q01194,3,type3_specific_reranker,3,llm_01825,work,0.12858064173961684,False,Jolene is an engineer.
13,q01194,3,type3_specific_reranker,4,llm_02000,goal,0.11582324048361023,False,Jolene is interested in becoming a certified diver.
13,q01194,3,type3_specific_reranker,5,llm_01932,education,0.11454238360897291,False,Jolene is an engineering student who wants to use her skills to solve important problems and help others.
13,q01194,3,type3_specific_reranker,6,llm_01889,work,0.10919335605614805,False,Jolene is in an engineering field.
13,q01194,3,type3_specific_reranker,7,llm_01950,relationship,0.09867349659346428,False,Jolene is in a relationship with a supportive partner who encourages her goals.
13,q01194,3,type3_specific_reranker,8,llm_00254,relationship,0.09529664016447946,False,Gina and Jon are supportive friends who encourage each other's business ventures.
13,q01194,3,type3_specific_reranker,9,llm_01758,work,0.06798586814296272,False,Jolene is an engineer who recently completed a major milestone: designing and building a sustainable water purifier for a rural community.
13,q01194,3,type3_specific_reranker,10,llm_01979,education,0.06132280262941207,False,Jolene is an engineering student.
13,q01194,3,type3_specific_reranker,11,llm_01980,relationship,0.0579354086663093,False,Jolene has a partner.
13,q01194,3,type3_specific_reranker,12,llm_01887,goal,0.054688964369655195,False,"Jolene is committed to making the world a better, safer place through her work."
13,q01194,3,type3_specific_reranker,13,llm_00083,identity,0.05293080973926402,False,Caroline is a transgender woman.
13,q01194,3,type3_specific_reranker,14,llm_00102,identity,0.05293080973926402,False,Caroline is a transgender woman.
13,q01194,3,type3_specific_reranker,15,llm_00283,relationship,0.050140444130422734,False,Jon and Gina are supportive friends who encourage each other in their business endeavors.
13,q01194,3,type3_specific_reranker,16,llm_00349,relationship,0.05010071476805657,False,Jon considers Gina a great friend.
13,q01194,3,type3_specific_reranker,17,llm_01884,work,0.048753331462081974,False,Jolene is an engineer who finds that art and design give her a unique perspective on problems.
13,q01194,3,type3_specific_reranker,18,llm_01983,emotion,0.046698640131204935,False,Jolene is experiencing a new level of joy and happiness.
13,q01194,3,type3_specific_reranker,19,llm_02017,relationship,0.04391986448760847,False,Jolene has a partner.
13,q01194,3,type3_specific_reranker,20,llm_00499,relationship,0.040580981762510994,False,John and Maria are friends who support each other's community projects.
13,q01194,3,supervised_set_selector,1,llm_01601,relationship,0.31809554273603413,True,John has a partner named Jill.
13,q01194,3,supervised_set_selector,2,llm_01600,event,0.13229716842565006,True,James brought souvenirs from his trip for John and John's partner Jill.
13,q01194,3,supervised_set_selector,3,llm_01932,education,0.062080131663863926,False,Jolene is an engineering student who wants to use her skills to solve important problems and help others.
13,q01194,3,supervised_set_selector,4,llm_00254,relationship,0.05825701278562471,False,Gina and Jon are supportive friends who encourage each other's business ventures.
13,q01194,3,supervised_set_selector,5,llm_00283,relationship,0.11596710920663529,False,Jon and Gina are supportive friends who encourage each other in their business endeavors.
13,q01194,3,supervised_set_selector,6,llm_00772,relationship,0.07996517345421303,False,Nate and Joanna are supportive friends who encourage each other's work.
13,q01194,3,supervised_set_selector,7,llm_00682,relationship,0.06841974535426322,False,Nate and Joanna are friends who support each other.
13,q01194,3,supervised_set_selector,8,llm_00499,relationship,0.10142354796645603,False,John and Maria are friends who support each other's community projects.
13,q01194,3,supervised_set_selector,9,llm_01702,relationship,0.1048580891649544,False,John and James are close friends who support each other.
13,q01194,3,supervised_set_selector,10,llm_00114,relationship,0.09274884570465843,False,Caroline and Melanie are close friends who support each other.
13,q01194,3,supervised_set_selector,11,llm_01021,relationship,0.08003215387239838,False,Tim and John are friends who support each other.
13,q01194,3,supervised_set_selector,12,llm_01426,relationship,0.06774128815990842,False,Audrey and Andrew are friends who support each other.
13,q01194,3,supervised_set_selector,13,llm_00563,relationship,0.06740176681563916,False,John and Maria are friends who share a passion for community improvement.
13,q01194,3,supervised_set_selector,14,llm_01087,relationship,0.05791678706370758,False,Tim and John are friends who both enjoy fantasy books and movies.
13,q01194,3,supervised_set_selector,15,llm_01950,relationship,0.04484277897688217,False,Jolene is in a relationship with a supportive partner who encourages her goals.
13,q01194,3,supervised_set_selector,16,llm_01980,relationship,0.045690976405227714,False,Jolene has a partner.
13,q01194,3,supervised_set_selector,17,llm_01825,work,0.05880707985960618,False,Jolene is an engineer.
13,q01194,3,supervised_set_selector,18,llm_02017,relationship,0.04619695755653201,False,Jolene has a partner.
13,q01194,3,supervised_set_selector,19,llm_01884,work,0.03554025423465274,False,Jolene is an engineer who finds that art and design give her a unique perspective on problems.
13,q01194,3,supervised_set_selector,20,llm_00189,emotion,0.03426081255519703,False,"Caroline is grateful for the support of those close to her, as their encouragement made her who she is."
13,q01384,3,type3_specific_reranker,1,llm_01899,education,0.42066774226598896,False,Jolene is studying engineering.
13,q01384,3,type3_specific_reranker,2,llm_01979,education,0.4114319697703477,False,Jolene is an engineering student.
13,q01384,3,type3_specific_reranker,3,llm_01950,relationship,0.363628152374239,True,Jolene is in a relationship with a supportive partner who encourages her goals.
13,q01384,3,type3_specific_reranker,4,llm_01853,work,0.3048282222219141,False,Jolene is doing an internship and finds it hectic.
13,q01384,3,type3_specific_reranker,5,llm_01891,goal,0.294385276937468,False,"Jolene is trying to balance engineering, relationship, and personal growth."
13,q01384,3,type3_specific_reranker,6,llm_02000,goal,0.27943160774163306,False,Jolene is interested in becoming a certified diver.
13,q01384,3,type3_specific_reranker,7,llm_02019,hobby,0.25013796943741057,False,Jolene practices yoga.
13,q01384,3,type3_specific_reranker,8,llm_01919,hobby,0.24039239047612732,False,Jolene has been doing yoga for 3 years.
13,q01384,3,type3_specific_reranker,9,llm_02017,relationship,0.23560346009478866,False,Jolene has a partner.
13,q01384,3,type3_specific_reranker,10,llm_01825,work,0.20639937758131494,False,Jolene is an engineer.
13,q01384,3,type3_specific_reranker,11,llm_01751,hobby,0.20086663850203512,False,Jolene learned to play video games on her own as a child.
13,q01384,3,type3_specific_reranker,12,llm_01980,relationship,0.19301780499988624,False,Jolene has a partner.
13,q01384,3,type3_specific_reranker,13,llm_01730,family,0.17906699025681763,False,Jolene's mother passed away last year.
13,q01384,3,type3_specific_reranker,14,llm_01890,relationship,0.1740288029777849,False,Jolene has a boyfriend.
13,q01384,3,type3_specific_reranker,15,llm_01965,work,0.1731007254975304,False,Jolene is currently working on a project that is tough but she is making progress.
13,q01384,3,type3_specific_reranker,16,llm_01983,emotion,0.16448890707024008,False,Jolene is experiencing a new level of joy and happiness.
13,q01384,3,type3_specific_reranker,17,llm_01893,goal,0.14386818298320597,False,Jolene is interested in trying mindfulness to destress.
13,q01384,3,type3_specific_reranker,18,llm_01923,goal,0.14123844445923864,True,Jolene's goal is to be successful in her field and make a positive impact.
13,q01384,3,type3_specific_reranker,19,llm_01982,goal,0.13875915857064627,False,Jolene is trying to be more mindful and grateful.
13,q01384,3,type3_specific_reranker,20,llm_01857,event,0.12822456603544977,False,Jolene had a big breakthrough with a project recently.
13,q01384,3,supervised_set_selector,1,llm_01899,education,0.3871557114361751,False,Jolene is studying engineering.
13,q01384,3,supervised_set_selector,2,llm_01950,relationship,0.2670210616732621,True,Jolene is in a relationship with a supportive partner who encourages her goals.
13,q01384,3,supervised_set_selector,3,llm_01891,goal,0.16521926962204853,False,"Jolene is trying to balance engineering, relationship, and personal growth."
13,q01384,3,supervised_set_selector,4,llm_02017,relationship,0.15267680314545184,False,Jolene has a partner.
13,q01384,3,supervised_set_selector,5,llm_01982,goal,0.13507542197122718,False,Jolene is trying to be more mindful and grateful.
13,q01384,3,supervised_set_selector,6,llm_01893,goal,0.1031645070763273,False,Jolene is interested in trying mindfulness to destress.
13,q01384,3,supervised_set_selector,7,llm_02019,hobby,0.10307350378918079,False,Jolene practices yoga.
13,q01384,3,supervised_set_selector,8,llm_01919,hobby,0.1272700270997579,False,Jolene has been doing yoga for 3 years.
13,q01384,3,supervised_set_selector,9,llm_01983,emotion,0.09596553353531573,False,Jolene is experiencing a new level of joy and happiness.
13,q01384,3,supervised_set_selector,10,llm_01980,relationship,0.09558472493332684,False,Jolene has a partner.
13,q01384,3,supervised_set_selector,11,llm_02000,goal,0.08318920460206974,False,Jolene is interested in becoming a certified diver.
13,q01384,3,supervised_set_selector,12,llm_01965,work,0.07165779148073917,False,Jolene is currently working on a project that is tough but she is making progress.
13,q01384,3,supervised_set_selector,13,llm_01890,relationship,0.06982386659623777,False,Jolene has a boyfriend.
13,q01384,3,supervised_set_selector,14,llm_01802,preference,0.05736889832901613,True,Jolene's favorite comfort food is lasagna.
13,q01384,3,supervised_set_selector,15,llm_01796,education,0.05138452678450069,True,Jolene is a student with exams and deadlines.
13,q01384,3,supervised_set_selector,16,llm_01856,goal,0.044556425456296254,False,Jolene is determined to overcome obstacles and achieve her goals.
13,q01384,3,supervised_set_selector,17,llm_01853,work,0.036381868339193706,False,Jolene is doing an internship and finds it hectic.
13,q01384,3,supervised_set_selector,18,llm_01979,education,0.03541504139849792,False,Jolene is an engineering student.
13,q01384,3,supervised_set_selector,19,llm_01825,work,0.034603836646136046,False,Jolene is an engineer.
13,q01384,3,supervised_set_selector,20,llm_01929,event,0.02336437792385194,False,Jolene and her partner had an emotional conversation last Friday about how their loved ones influenced them and their values.
13,q01592,3,type3_specific_reranker,1,llm_02087,event,0.6047744526267624,False,Evan went on a road trip last month (July 2023) and enjoyed amazing views.
13,q01592,3,type3_specific_reranker,2,llm_02088,event,0.5642954625728207,False,Evan went skiing in Banff last month (July 2023) and wants to go back next year.
13,q01592,3,type3_specific_reranker,3,llm_02082,hobby,0.414867648141564,False,"Evan started taking painting classes a few days before August 19, 2023."
13,q01592,3,type3_specific_reranker,4,llm_02053,relationship,0.2990774446488017,False,Evan met a Canadian woman on a trip to Canada last week and is in a relationship with her.
13,q01592,3,type3_specific_reranker,5,llm_02216,plan,0.27485812668635184,False,Evan is going to Canada next month for his honeymoon.
13,q01592,3,type3_specific_reranker,6,llm_02061,event,0.204182352310128,False,Evan recently returned from a vacation in Canada with his new significant other.
13,q01592,3,type3_specific_reranker,7,llm_02054,health,0.2038127011232794,False,Evan has been dealing with health issues for the past two years.
13,q01592,3,type3_specific_reranker,8,llm_02218,plan,0.1145791555738339,False,Evan plans to try poutine while in Canada.
13,q01592,3,type3_specific_reranker,9,llm_02203,relationship,0.11433683895038027,False,Evan recently got married.
13,q01592,3,type3_specific_reranker,10,llm_02202,event,0.0909316384137806,False,Evan was in a minor car accident on the way back from the mountains last weekend.
13,q01592,3,type3_specific_reranker,11,llm_02183,plan,0.0818288734232379,False,Evan is planning a big family reunion next summer.
13,q01592,3,type3_specific_reranker,12,llm_02249,plan,0.07559101427851767,False,Calvin is heading to Japan next month (around April 2023).
13,q01592,3,type3_specific_reranker,13,llm_02037,health,0.07279298489860694,False,"Evan had a heart palpitation incident last week, which was a health scare and a wake-up call about his lifestyle."
13,q01592,3,type3_specific_reranker,14,llm_02193,relationship,0.07083446221870625,False,Evan's wife is from Canada.
13,q01592,3,type3_specific_reranker,15,llm_02059,preference,0.05752143310904176,False,"Evan has a plant that symbolizes strength and resilience, which motivates him."
13,q01592,3,type3_specific_reranker,16,llm_02143,event,0.04504820391079166,False,Evan was at the gym yesterday and is gaining strength.
13,q01592,3,type3_specific_reranker,17,llm_02457,event,0.03944043596644387,False,Calvin is on tour with Frank Ocean as of October 2023.
13,q01592,3,type3_specific_reranker,18,llm_02194,emotion,0.0297966959049915,False,Evan believes in love at first sight and experienced it with his wife.
13,q01592,3,type3_specific_reranker,19,llm_02177,family,0.029760980005840865,False,Evan's partner is pregnant.
13,q01592,3,type3_specific_reranker,20,llm_02192,event,0.028901927665485588,False,Evan got married last week.
13,q01592,3,supervised_set_selector,1,llm_02087,event,0.5279335378947863,False,Evan went on a road trip last month (July 2023) and enjoyed amazing views.
13,q01592,3,supervised_set_selector,2,llm_02088,event,0.25209286386075785,False,Evan went skiing in Banff last month (July 2023) and wants to go back next year.
13,q01592,3,supervised_set_selector,3,llm_02082,hobby,0.17234471262215684,False,"Evan started taking painting classes a few days before August 19, 2023."
13,q01592,3,supervised_set_selector,4,llm_02053,relationship,0.11742599455660092,False,Evan met a Canadian woman on a trip to Canada last week and is in a relationship with her.
13,q01592,3,supervised_set_selector,5,llm_02054,health,0.06746749306887725,False,Evan has been dealing with health issues for the past two years.
13,q01592,3,supervised_set_selector,6,llm_02216,plan,0.05485002221736658,False,Evan is going to Canada next month for his honeymoon.
13,q01592,3,supervised_set_selector,7,llm_02037,health,0.04752396477247808,False,"Evan had a heart palpitation incident last week, which was a health scare and a wake-up call about his lifestyle."
13,q01592,3,supervised_set_selector,8,llm_02192,event,0.034762474648600286,False,Evan got married last week.
13,q01592,3,supervised_set_selector,9,llm_02203,relationship,0.036122986746464913,False,Evan recently got married.
13,q01592,3,supervised_set_selector,10,llm_02249,plan,0.024223811028598517,False,Calvin is heading to Japan next month (around April 2023).
13,q01592,3,supervised_set_selector,11,llm_02059,preference,0.023101658419270196,False,"Evan has a plant that symbolizes strength and resilience, which motivates him."
13,q01592,3,supervised_set_selector,12,llm_02058,hobby,0.022872012251555513,False,Evan is motivated by hiking and adventure.
13,q01592,3,supervised_set_selector,13,llm_02062,relationship,0.022157647025659376,False,Evan has a new significant other.
13,q01592,3,supervised_set_selector,14,llm_02061,event,0.03463799836459328,False,Evan recently returned from a vacation in Canada with his new significant other.
13,q01592,3,supervised_set_selector,15,llm_02070,family,0.021476987053907135,False,Evan is a father and was caring for his son after the soccer accident.
13,q01592,3,supervised_set_selector,16,llm_02143,event,0.01204540505226481,False,Evan was at the gym yesterday and is gaining strength.
13,q01592,3,supervised_set_selector,17,llm_02202,event,0.012030029296875,False,Evan was in a minor car accident on the way back from the mountains last weekend.
13,q01592,3,supervised_set_selector,18,llm_02218,plan,0.01179521063591222,False,Evan plans to try poutine while in Canada.
13,q01592,3,supervised_set_selector,19,llm_02193,relationship,0.011593488885385464,False,Evan's wife is from Canada.
13,q01592,3,supervised_set_selector,20,llm_02194,emotion,0.03351862227385168,False,Evan believes in love at first sight and experienced it with his wife.
13,q01607,3,type3_specific_reranker,1,llm_02208,plan,0.4155383438552829,False,Evan plans to send Sam recipes for healthy snacks and cookies.
13,q01607,3,type3_specific_reranker,2,llm_02205,health,0.39038503049504075,False,Evan is trying to eat healthier.
