query_id,original_query_id,split_seed,query_type,method,mrr,recall@1,recall@3,recall@5,first_rank
17:q00634,q00634,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00634,q00634,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00638,q00638,17,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q00638,q00638,17,4,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q00641,q00641,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00641,q00641,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00651,q00651,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00651,q00651,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00652,q00652,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00652,q00652,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00655,q00655,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00655,q00655,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00658,q00658,17,4,type_aware,0.5,0.0,1.0,1.0,2
17:q00658,q00658,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00664,q00664,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00664,q00664,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00665,q00665,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00665,q00665,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00667,q00667,17,4,type_aware,0.5,0.0,1.0,1.0,2
17:q00667,q00667,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00668,q00668,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00668,q00668,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00672,q00672,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00672,q00672,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00673,q00673,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00673,q00673,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00685,q00685,17,4,type_aware,0.14285714285714285,0.0,0.0,0.0,7
17:q00685,q00685,17,4,candidate_reranker,0.06666666666666667,0.0,0.0,0.0,15
17:q00688,q00688,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00688,q00688,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00691,q00691,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00691,q00691,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00694,q00694,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00694,q00694,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00699,q00699,17,5,type_aware,0.05263157894736842,0.0,0.0,0.0,19
17:q00699,q00699,17,5,candidate_reranker,0.25,0.0,0.0,1.0,4
17:q00701,q00701,17,5,type_aware,0.5,0.0,1.0,1.0,2
17:q00701,q00701,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00702,q00702,17,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q00702,q00702,17,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q00704,q00704,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00704,q00704,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00705,q00705,17,5,type_aware,0.022727272727272728,0.0,0.0,0.0,44
17:q00705,q00705,17,5,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00706,q00706,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00706,q00706,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00708,q00708,17,5,type_aware,0.5,0.0,1.0,1.0,2
17:q00708,q00708,17,5,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00709,q00709,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00709,q00709,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00712,q00712,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00712,q00712,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00717,q00717,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00717,q00717,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00718,q00718,17,5,type_aware,0.14285714285714285,0.0,0.0,0.0,7
17:q00718,q00718,17,5,candidate_reranker,0.25,0.0,0.0,1.0,4
17:q00720,q00720,17,5,type_aware,0.2,0.0,0.0,1.0,5
17:q00720,q00720,17,5,candidate_reranker,0.25,0.0,0.0,1.0,4
17:q00721,q00721,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00721,q00721,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00722,q00722,17,5,type_aware,0.5,0.0,1.0,1.0,2
17:q00722,q00722,17,5,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00724,q00724,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00724,q00724,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00731,q00731,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00731,q00731,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00740,q00740,17,5,type_aware,0.14285714285714285,0.0,0.0,0.0,7
17:q00740,q00740,17,5,candidate_reranker,0.125,0.0,0.0,0.0,8
17:q00743,q00743,17,5,type_aware,0.25,0.0,0.0,1.0,4
17:q00743,q00743,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00747,q00747,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00747,q00747,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00749,q00749,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00749,q00749,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00753,q00753,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00753,q00753,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00756,q00756,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00756,q00756,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00760,q00760,17,1,type_aware,0.14285714285714285,0.0,0.0,0.0,7
17:q00760,q00760,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00761,q00761,17,3,type_aware,0.008771929824561403,0.0,0.0,0.0,114
17:q00761,q00761,17,3,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00762,q00762,17,1,type_aware,0.019230769230769232,0.0,0.0,0.0,52
17:q00762,q00762,17,1,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00764,q00764,17,2,type_aware,0.5,0.0,1.0,1.0,2
17:q00764,q00764,17,2,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00766,q00766,17,3,type_aware,1.0,1.0,1.0,1.0,1
17:q00766,q00766,17,3,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00770,q00770,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q00770,q00770,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00771,q00771,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q00771,q00771,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00787,q00787,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q00787,q00787,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00788,q00788,17,1,type_aware,0.125,0.0,0.0,0.0,8
17:q00788,q00788,17,1,candidate_reranker,0.25,0.0,0.0,1.0,4
17:q00789,q00789,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q00789,q00789,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00795,q00795,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q00795,q00795,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00796,q00796,17,1,type_aware,0.5,0.0,1.0,1.0,2
17:q00796,q00796,17,1,candidate_reranker,0.1,0.0,0.0,0.0,10
17:q00802,q00802,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q00802,q00802,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00803,q00803,17,2,type_aware,0.125,0.0,0.0,0.0,8
17:q00803,q00803,17,2,candidate_reranker,0.1,0.0,0.0,0.0,10
17:q00804,q00804,17,2,type_aware,0.125,0.0,0.0,0.0,8
17:q00804,q00804,17,2,candidate_reranker,0.09090909090909091,0.0,0.0,0.0,11
17:q00806,q00806,17,1,type_aware,0.5,0.0,1.0,1.0,2
17:q00806,q00806,17,1,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00812,q00812,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q00812,q00812,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00818,q00818,17,2,type_aware,0.002145922746781116,0.0,0.0,0.0,466
17:q00818,q00818,17,2,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00821,q00821,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q00821,q00821,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00824,q00824,17,3,type_aware,1.0,1.0,1.0,1.0,1
17:q00824,q00824,17,3,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00827,q00827,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q00827,q00827,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00829,q00829,17,4,type_aware,0.5,0.0,1.0,1.0,2
17:q00829,q00829,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00832,q00832,17,4,type_aware,0.25,0.0,0.0,1.0,4
17:q00832,q00832,17,4,candidate_reranker,0.25,0.0,0.0,1.0,4
17:q00837,q00837,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00837,q00837,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00838,q00838,17,4,type_aware,0.25,0.0,0.0,1.0,4
17:q00838,q00838,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00844,q00844,17,4,type_aware,0.25,0.0,0.0,1.0,4
17:q00844,q00844,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00845,q00845,17,4,type_aware,0.06666666666666667,0.0,0.0,0.0,15
17:q00845,q00845,17,4,candidate_reranker,0.05263157894736842,0.0,0.0,0.0,19
17:q00851,q00851,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00851,q00851,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00852,q00852,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00852,q00852,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00854,q00854,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00854,q00854,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00859,q00859,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00859,q00859,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00863,q00863,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00863,q00863,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00864,q00864,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00864,q00864,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00870,q00870,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00870,q00870,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00879,q00879,17,4,type_aware,0.2,0.0,0.0,1.0,5
17:q00879,q00879,17,4,candidate_reranker,0.14285714285714285,0.0,0.0,0.0,7
17:q00885,q00885,17,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q00885,q00885,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00886,q00886,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00886,q00886,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00888,q00888,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00888,q00888,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00890,q00890,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00890,q00890,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00903,q00903,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00903,q00903,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00907,q00907,17,4,type_aware,0.08333333333333333,0.0,0.0,0.0,12
17:q00907,q00907,17,4,candidate_reranker,0.14285714285714285,0.0,0.0,0.0,7
17:q00910,q00910,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00910,q00910,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00911,q00911,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00911,q00911,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00912,q00912,17,4,type_aware,0.006289308176100629,0.0,0.0,0.0,159
17:q00912,q00912,17,4,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00913,q00913,17,4,type_aware,0.09090909090909091,0.0,0.0,0.0,11
17:q00913,q00913,17,4,candidate_reranker,0.125,0.0,0.0,0.0,8
17:q00915,q00915,17,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q00915,q00915,17,4,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q00917,q00917,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00917,q00917,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00918,q00918,17,4,type_aware,0.018867924528301886,0.0,0.0,0.0,53
17:q00918,q00918,17,4,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00920,q00920,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q00920,q00920,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00921,q00921,17,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q00921,q00921,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q00924,q00924,17,4,type_aware,0.125,0.0,0.0,0.0,8
17:q00924,q00924,17,4,candidate_reranker,0.16666666666666666,0.0,0.0,0.0,6
17:q00935,q00935,17,4,type_aware,0.07142857142857142,0.0,0.0,0.0,14
17:q00935,q00935,17,4,candidate_reranker,0.06666666666666667,0.0,0.0,0.0,15
17:q00936,q00936,17,5,type_aware,0.02857142857142857,0.0,0.0,0.0,35
17:q00936,q00936,17,5,candidate_reranker,0.03571428571428571,0.0,0.0,0.0,28
17:q00940,q00940,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00940,q00940,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00946,q00946,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00946,q00946,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00947,q00947,17,5,type_aware,0.024390243902439025,0.0,0.0,0.0,41
17:q00947,q00947,17,5,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00949,q00949,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00949,q00949,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00953,q00953,17,5,type_aware,0.06666666666666667,0.0,0.0,0.0,15
17:q00953,q00953,17,5,candidate_reranker,0.16666666666666666,0.0,0.0,0.0,6
17:q00954,q00954,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00954,q00954,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00962,q00962,17,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q00962,q00962,17,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q00964,q00964,17,5,type_aware,0.0029239766081871343,0.0,0.0,0.0,342
17:q00964,q00964,17,5,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q00970,q00970,17,5,type_aware,0.05555555555555555,0.0,0.0,0.0,18
17:q00970,q00970,17,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q00975,q00975,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00975,q00975,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00977,q00977,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00977,q00977,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00982,q00982,17,5,type_aware,0.5,0.0,1.0,1.0,2
17:q00982,q00982,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00983,q00983,17,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q00983,q00983,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00986,q00986,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00986,q00986,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00993,q00993,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00993,q00993,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00995,q00995,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00995,q00995,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00997,q00997,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q00997,q00997,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q00998,q00998,17,5,type_aware,0.011494252873563218,0.0,0.0,0.0,87
17:q00998,q00998,17,5,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q01002,q01002,17,1,type_aware,0.5,0.0,1.0,1.0,2
17:q01002,q01002,17,1,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01003,q01003,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q01003,q01003,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01005,q01005,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01005,q01005,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01010,q01010,17,2,type_aware,0.08333333333333333,0.0,0.0,0.0,12
17:q01010,q01010,17,2,candidate_reranker,0.14285714285714285,0.0,0.0,0.0,7
17:q01011,q01011,17,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q01011,q01011,17,2,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q01018,q01018,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q01018,q01018,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01023,q01023,17,1,type_aware,0.017543859649122806,0.0,0.0,0.0,57
17:q01023,q01023,17,1,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q01031,q01031,17,1,type_aware,0.034482758620689655,0.0,0.0,0.0,29
17:q01031,q01031,17,1,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q01035,q01035,17,1,type_aware,0.037037037037037035,0.0,0.0,0.0,27
17:q01035,q01035,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01038,q01038,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01038,q01038,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01040,q01040,17,1,type_aware,0.013333333333333334,0.0,0.0,0.0,75
17:q01040,q01040,17,1,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q01047,q01047,17,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q01047,q01047,17,2,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01049,q01049,17,1,type_aware,0.2,0.0,0.0,1.0,5
17:q01049,q01049,17,1,candidate_reranker,0.07142857142857142,0.0,0.0,0.0,14
17:q01058,q01058,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01058,q01058,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01061,q01061,17,4,type_aware,0.5,0.0,1.0,1.0,2
17:q01061,q01061,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01062,q01062,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01062,q01062,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01064,q01064,17,4,type_aware,0.2,0.0,0.0,1.0,5
17:q01064,q01064,17,4,candidate_reranker,0.14285714285714285,0.0,0.0,0.0,7
17:q01069,q01069,17,4,type_aware,0.5,0.0,1.0,1.0,2
17:q01069,q01069,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01072,q01072,17,4,type_aware,0.25,0.0,0.0,1.0,4
17:q01072,q01072,17,4,candidate_reranker,0.14285714285714285,0.0,0.0,0.0,7
17:q01075,q01075,17,4,type_aware,0.5,0.0,1.0,1.0,2
17:q01075,q01075,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01078,q01078,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01078,q01078,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01080,q01080,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01080,q01080,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01081,q01081,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01081,q01081,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01083,q01083,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01083,q01083,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01085,q01085,17,4,type_aware,0.25,0.0,0.0,1.0,4
17:q01085,q01085,17,4,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q01087,q01087,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01087,q01087,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01089,q01089,17,4,type_aware,0.019230769230769232,0.0,0.0,0.0,52
17:q01089,q01089,17,4,candidate_reranker,0.05,0.0,0.0,0.0,20
17:q01104,q01104,17,4,type_aware,0.5,0.0,1.0,1.0,2
17:q01104,q01104,17,4,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01106,q01106,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01106,q01106,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01107,q01107,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01107,q01107,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01110,q01110,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01110,q01110,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01113,q01113,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01113,q01113,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01115,q01115,17,4,type_aware,1.0,1.0,1.0,1.0,1
17:q01115,q01115,17,4,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01123,q01123,17,5,type_aware,0.01020408163265306,0.0,0.0,0.0,98
17:q01123,q01123,17,5,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q01124,q01124,17,5,type_aware,0.016129032258064516,0.0,0.0,0.0,62
17:q01124,q01124,17,5,candidate_reranker,0.0,0.0,0.0,0.0,0
17:q01125,q01125,17,5,type_aware,0.018867924528301886,0.0,0.0,0.0,53
17:q01125,q01125,17,5,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01126,q01126,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q01126,q01126,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01130,q01130,17,5,type_aware,0.07692307692307693,0.0,0.0,0.0,13
17:q01130,q01130,17,5,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01131,q01131,17,5,type_aware,0.2,0.0,0.0,1.0,5
17:q01131,q01131,17,5,candidate_reranker,0.25,0.0,0.0,1.0,4
17:q01134,q01134,17,5,type_aware,0.027777777777777776,0.0,0.0,0.0,36
17:q01134,q01134,17,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q01136,q01136,17,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
17:q01136,q01136,17,5,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q01152,q01152,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q01152,q01152,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01156,q01156,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q01156,q01156,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01157,q01157,17,5,type_aware,1.0,1.0,1.0,1.0,1
17:q01157,q01157,17,5,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01160,q01160,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q01160,q01160,17,1,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01161,q01161,17,1,type_aware,0.043478260869565216,0.0,0.0,0.0,23
17:q01161,q01161,17,1,candidate_reranker,0.06666666666666667,0.0,0.0,0.0,15
17:q01163,q01163,17,1,type_aware,0.25,0.0,0.0,1.0,4
17:q01163,q01163,17,1,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01164,q01164,17,3,type_aware,0.1,0.0,0.0,0.0,10
17:q01164,q01164,17,3,candidate_reranker,0.2,0.0,0.0,1.0,5
17:q01170,q01170,17,3,type_aware,0.16666666666666666,0.0,0.0,0.0,6
17:q01170,q01170,17,3,candidate_reranker,0.07692307692307693,0.0,0.0,0.0,13
17:q01172,q01172,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01172,q01172,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01177,q01177,17,3,type_aware,0.030303030303030304,0.0,0.0,0.0,33
17:q01177,q01177,17,3,candidate_reranker,0.06666666666666667,0.0,0.0,0.0,15
17:q01178,q01178,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q01178,q01178,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01181,q01181,17,2,type_aware,0.5,0.0,1.0,1.0,2
17:q01181,q01181,17,2,candidate_reranker,0.5,0.0,1.0,1.0,2
17:q01183,q01183,17,3,type_aware,1.0,1.0,1.0,1.0,1
17:q01183,q01183,17,3,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01190,q01190,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01190,q01190,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01192,q01192,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q01192,q01192,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01193,q01193,17,3,type_aware,0.5,0.0,1.0,1.0,2
17:q01193,q01193,17,3,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01197,q01197,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01197,q01197,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01200,q01200,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01200,q01200,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01201,q01201,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01201,q01201,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01204,q01204,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01204,q01204,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01205,q01205,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01205,q01205,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01206,q01206,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01206,q01206,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01207,q01207,17,1,type_aware,1.0,1.0,1.0,1.0,1
17:q01207,q01207,17,1,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01208,q01208,17,2,type_aware,1.0,1.0,1.0,1.0,1
17:q01208,q01208,17,2,candidate_reranker,1.0,1.0,1.0,1.0,1
17:q01212,q01212,17,1,type_aware,0.25,0.0,0.0,1.0,4
17:q01212,q01212,17,1,candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
17:q01214,q01214,17,1,type_aware,1.0,1.0,1.0,1.0,1
