query_id,original_query_id,split_seed,query_type,method,mrr,recall@1,recall@3,recall@5,first_rank
29:q00319,q00319,29,3,type3_specific_reranker,0.1111111111111111,0.0,0.0,0.0,9
29:q00355,q00355,29,3,type3_specific_reranker,0.02702702702702703,0.0,0.0,0.0,37
29:q00510,q00510,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q00512,q00512,29,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
29:q00571,q00571,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q00582,q00582,29,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
29:q00585,q00585,29,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
29:q00773,q00773,29,3,type3_specific_reranker,0.5,0.0,1.0,1.0,2
29:q00785,q00785,29,3,type3_specific_reranker,0.25,0.0,0.0,1.0,4
29:q00786,q00786,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q00790,q00790,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q00792,q00792,29,3,type3_specific_reranker,0.14285714285714285,0.0,0.0,0.0,7
29:q00824,q00824,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q00828,q00828,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q01020,q01020,29,3,type3_specific_reranker,0.14285714285714285,0.0,0.0,0.0,7
29:q01194,q01194,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q01202,q01202,29,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
29:q01388,q01388,29,3,type3_specific_reranker,0.043478260869565216,0.0,0.0,0.0,23
29:q01396,q01396,29,3,type3_specific_reranker,0.041666666666666664,0.0,0.0,0.0,24
29:q01423,q01423,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q01592,q01592,29,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
29:q01597,q01597,29,3,type3_specific_reranker,0.14285714285714285,0.0,0.0,0.0,7
29:q01614,q01614,29,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
29:q01652,q01652,29,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
29:q01787,q01787,29,3,type3_specific_reranker,0.07142857142857142,0.0,0.0,0.0,14
29:q00023,q00023,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00043,q00043,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00051,q00051,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00313,q00313,29,3,candidate_oracle,0.0,0.0,0.0,0.0,0
29:q00319,q00319,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00355,q00355,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00510,q00510,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00512,q00512,29,3,candidate_oracle,0.0,0.0,0.0,0.0,0
29:q00571,q00571,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00582,q00582,29,3,candidate_oracle,0.0,0.0,0.0,0.0,0
29:q00585,q00585,29,3,candidate_oracle,0.0,0.0,0.0,0.0,0
29:q00773,q00773,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00785,q00785,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00786,q00786,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00790,q00790,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00792,q00792,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00824,q00824,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q00828,q00828,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01020,q01020,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01194,q01194,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01202,q01202,29,3,candidate_oracle,0.0,0.0,0.0,0.0,0
29:q01388,q01388,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01396,q01396,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01423,q01423,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01592,q01592,29,3,candidate_oracle,0.0,0.0,0.0,0.0,0
29:q01597,q01597,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01614,q01614,29,3,candidate_oracle,0.0,0.0,0.0,0.0,0
29:q01652,q01652,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
29:q01787,q01787,29,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00028,q00028,31,3,type_aware,0.2,0.0,0.0,1.0,5
31:q00043,q00043,31,3,type_aware,0.3333333333333333,0.0,1.0,1.0,3
31:q00065,q00065,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q00313,q00313,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q00319,q00319,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q00350,q00350,31,3,type_aware,0.09090909090909091,0.0,0.0,0.0,11
31:q00502,q00502,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q00558,q00558,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q00564,q00564,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q00566,q00566,31,3,type_aware,0.05555555555555555,0.0,0.0,0.0,18
31:q00583,q00583,31,3,type_aware,0.3333333333333333,0.0,1.0,1.0,3
31:q00773,q00773,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q00777,q00777,31,3,type_aware,0.5,0.0,1.0,1.0,2
31:q00786,q00786,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q00790,q00790,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q00811,q00811,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q00828,q00828,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q01019,q01019,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q01043,q01043,31,3,type_aware,0.2,0.0,0.0,1.0,5
31:q01052,q01052,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q01053,q01053,31,3,type_aware,0.5,0.0,1.0,1.0,2
31:q01158,q01158,31,3,type_aware,0.0,0.0,0.0,0.0,0
31:q01164,q01164,31,3,type_aware,0.1,0.0,0.0,0.0,10
31:q01175,q01175,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q01366,q01366,31,3,type_aware,0.5,0.0,1.0,1.0,2
31:q01418,q01418,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q01423,q01423,31,3,type_aware,1.0,1.0,1.0,1.0,1
31:q01796,q01796,31,3,type_aware,0.3333333333333333,0.0,1.0,1.0,3
31:q00028,q00028,31,3,global_candidate_reranker,0.2,0.0,0.0,1.0,5
31:q00043,q00043,31,3,global_candidate_reranker,0.16666666666666666,0.0,0.0,0.0,6
31:q00065,q00065,31,3,global_candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
31:q00313,q00313,31,3,global_candidate_reranker,0.0,0.0,0.0,0.0,0
31:q00319,q00319,31,3,global_candidate_reranker,0.07142857142857142,0.0,0.0,0.0,14
31:q00350,q00350,31,3,global_candidate_reranker,0.1111111111111111,0.0,0.0,0.0,9
31:q00502,q00502,31,3,global_candidate_reranker,0.06666666666666667,0.0,0.0,0.0,15
31:q00558,q00558,31,3,global_candidate_reranker,0.0,0.0,0.0,0.0,0
31:q00564,q00564,31,3,global_candidate_reranker,0.0,0.0,0.0,0.0,0
31:q00566,q00566,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q00583,q00583,31,3,global_candidate_reranker,0.05555555555555555,0.0,0.0,0.0,18
31:q00773,q00773,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q00777,q00777,31,3,global_candidate_reranker,0.3333333333333333,0.0,1.0,1.0,3
31:q00786,q00786,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q00790,q00790,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q00811,q00811,31,3,global_candidate_reranker,0.2,0.0,0.0,1.0,5
31:q00828,q00828,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q01019,q01019,31,3,global_candidate_reranker,0.0,0.0,0.0,0.0,0
31:q01043,q01043,31,3,global_candidate_reranker,0.16666666666666666,0.0,0.0,0.0,6
31:q01052,q01052,31,3,global_candidate_reranker,0.0,0.0,0.0,0.0,0
31:q01053,q01053,31,3,global_candidate_reranker,0.09090909090909091,0.0,0.0,0.0,11
31:q01158,q01158,31,3,global_candidate_reranker,0.0,0.0,0.0,0.0,0
31:q01164,q01164,31,3,global_candidate_reranker,0.16666666666666666,0.0,0.0,0.0,6
31:q01175,q01175,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q01366,q01366,31,3,global_candidate_reranker,0.5,0.0,1.0,1.0,2
31:q01418,q01418,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q01423,q01423,31,3,global_candidate_reranker,1.0,1.0,1.0,1.0,1
31:q01796,q01796,31,3,global_candidate_reranker,0.125,0.0,0.0,0.0,8
31:q00028,q00028,31,3,type3_specific_reranker,0.1,0.0,0.0,0.0,10
31:q00043,q00043,31,3,type3_specific_reranker,0.25,0.0,0.0,1.0,4
31:q00065,q00065,31,3,type3_specific_reranker,0.125,0.0,0.0,0.0,8
31:q00313,q00313,31,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
31:q00319,q00319,31,3,type3_specific_reranker,0.029411764705882353,0.0,0.0,0.0,34
31:q00350,q00350,31,3,type3_specific_reranker,0.07142857142857142,0.0,0.0,0.0,14
31:q00502,q00502,31,3,type3_specific_reranker,0.041666666666666664,0.0,0.0,0.0,24
31:q00558,q00558,31,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
31:q00564,q00564,31,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
31:q00566,q00566,31,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
31:q00583,q00583,31,3,type3_specific_reranker,0.041666666666666664,0.0,0.0,0.0,24
31:q00773,q00773,31,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
31:q00777,q00777,31,3,type3_specific_reranker,0.06666666666666667,0.0,0.0,0.0,15
31:q00786,q00786,31,3,type3_specific_reranker,0.5,0.0,1.0,1.0,2
31:q00790,q00790,31,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
31:q00811,q00811,31,3,type3_specific_reranker,0.5,0.0,1.0,1.0,2
31:q00828,q00828,31,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
31:q01019,q01019,31,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
31:q01043,q01043,31,3,type3_specific_reranker,0.1111111111111111,0.0,0.0,0.0,9
31:q01052,q01052,31,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
31:q01053,q01053,31,3,type3_specific_reranker,0.16666666666666666,0.0,0.0,0.0,6
31:q01158,q01158,31,3,type3_specific_reranker,0.0,0.0,0.0,0.0,0
31:q01164,q01164,31,3,type3_specific_reranker,0.16666666666666666,0.0,0.0,0.0,6
31:q01175,q01175,31,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
31:q01366,q01366,31,3,type3_specific_reranker,0.5,0.0,1.0,1.0,2
31:q01418,q01418,31,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
31:q01423,q01423,31,3,type3_specific_reranker,1.0,1.0,1.0,1.0,1
31:q01796,q01796,31,3,type3_specific_reranker,0.16666666666666666,0.0,0.0,0.0,6
31:q00028,q00028,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00043,q00043,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00065,q00065,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00313,q00313,31,3,candidate_oracle,0.0,0.0,0.0,0.0,0
31:q00319,q00319,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00350,q00350,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00502,q00502,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00558,q00558,31,3,candidate_oracle,0.0,0.0,0.0,0.0,0
31:q00564,q00564,31,3,candidate_oracle,0.0,0.0,0.0,0.0,0
31:q00566,q00566,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00583,q00583,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00773,q00773,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00777,q00777,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00786,q00786,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00790,q00790,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00811,q00811,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q00828,q00828,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01019,q01019,31,3,candidate_oracle,0.0,0.0,0.0,0.0,0
31:q01043,q01043,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01052,q01052,31,3,candidate_oracle,0.0,0.0,0.0,0.0,0
31:q01053,q01053,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01158,q01158,31,3,candidate_oracle,0.0,0.0,0.0,0.0,0
31:q01164,q01164,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01175,q01175,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01366,q01366,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01418,q01418,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01423,q01423,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
31:q01796,q01796,31,3,candidate_oracle,1.0,1.0,1.0,1.0,1
