query_id,query_type,method,rank,memory_id,memory_type,final_score,facet_hits,best_facet,best_facet_rank,is_relevant,memory_text
q00078,3,query_decomposition,1,llm_00087,hobby,2.4702959513164435,11,melanie melanie another roadtrip soon,1,False,Melanie and her kids just finished another painting.
q00078,3,query_decomposition,2,llm_00151,family,2.4685109348238776,11,melanie melanie,1,False,Melanie has kids.
q00078,3,query_decomposition,3,llm_00096,family,2.384756203121464,11,melanie melanie,2,False,"Melanie's youngest child took her first steps, which Melanie remembers vividly."
q00078,3,query_decomposition,4,llm_00048,identity,2.310095559020448,11,melanie melanie,3,False,Melanie loves being a mom.
q00078,3,query_decomposition,5,llm_00121,hobby,2.2881947499544397,11,melanie melanie,4,False,Melanie recently painted a horse.
q00078,3,query_decomposition,6,llm_00007,work,2.2402861072973836,11,melanie melanie,5,False,Melanie is managing kids and work.
q00078,3,query_decomposition,7,llm_00024,family,2.2199648554239713,11,melanie melanie,6,False,Melanie is married and has kids.
q00078,3,query_decomposition,8,llm_00122,hobby,2.1836973776458524,11,melanie melanie,7,False,"Melanie loves painting animals, especially horses."
q00078,3,query_decomposition,9,llm_00118,family,2.1530215457299136,11,melanie melanie another roadtrip soon,2,False,Melanie has a cat named Oliver and recently got another cat named Bailey.
q00078,3,query_decomposition,10,llm_00008,hobby,2.1389056945149836,11,melanie melanie,8,False,Melanie painted a lake sunrise last year.
q00078,3,query_decomposition,11,llm_00025,relationship,2.1202052290006903,11,melanie melanie,9,False,Melanie has been married for 5 years.
q00078,3,query_decomposition,12,llm_00064,preference,2.1019937330002922,11,melanie melanie,10,False,Melanie recently bought new purple running shoes.
q00078,3,query_decomposition,13,llm_00076,preference,2.1007520780265874,11,melanie melanie,11,False,Melanie finds peace through creativity and family.
q00078,3,query_decomposition,14,llm_00033,family,2.0602338236578475,11,melanie melanie,12,False,Melanie has two younger kids who love nature.
q00078,3,query_decomposition,15,llm_00042,event,2.036074775287022,11,melanie melanie,13,False,Melanie signed up for a pottery class yesterday.
q00078,3,query_decomposition,16,llm_00077,family,2.0198273022646256,11,melanie melanie,14,False,Melanie's family supported her during her move.
q00078,3,query_decomposition,17,llm_00127,hobby,1.9979137785440444,11,melanie melanie,16,False,Melanie made a plate in pottery class yesterday.
q00078,3,query_decomposition,18,llm_00137,plan,1.9900924049321562,11,melanie melanie,17,False,Melanie is planning to paint autumn-inspired paintings.
q00078,3,query_decomposition,19,llm_00026,family,1.9508138357954024,11,melanie melanie,18,False,Melanie's family motivates her and gives her love.
q00078,3,query_decomposition,20,llm_00080,event,1.9145600214609866,11,melanie melanie,20,False,Melanie went camping with her family two weekends ago.
q00078,3,type_aware_plus_decomposition,1,llm_00087,hobby,0.08090957165520889,0,,0,False,Melanie and her kids just finished another painting.
q00078,3,type_aware_plus_decomposition,2,llm_00151,family,0.07862903225806452,0,,0,False,Melanie has kids.
q00078,3,type_aware_plus_decomposition,3,llm_00174,event,0.07588304884231875,0,,0,True,Melanie went on a road trip with her family over the past weekend.
q00078,3,type_aware_plus_decomposition,4,llm_00024,family,0.07553143374038897,0,,0,False,Melanie is married and has kids.
q00078,3,type_aware_plus_decomposition,5,llm_00078,event,0.07485569985569986,0,,0,False,Melanie and her family went on a camping trip in the forest.
q00078,3,type_aware_plus_decomposition,6,llm_00007,work,0.07397504456327986,0,,0,False,Melanie is managing kids and work.
q00078,3,type_aware_plus_decomposition,7,llm_00080,event,0.07220149253731344,0,,0,False,Melanie went camping with her family two weekends ago.
q00078,3,type_aware_plus_decomposition,8,llm_00118,family,0.07163561076604555,0,,0,False,Melanie has a cat named Oliver and recently got another cat named Bailey.
q00078,3,type_aware_plus_decomposition,9,llm_00048,identity,0.07118055555555555,0,,0,False,Melanie loves being a mom.
q00078,3,type_aware_plus_decomposition,10,llm_00077,family,0.07112890922959572,0,,0,False,Melanie's family supported her during her move.
q00078,3,type_aware_plus_decomposition,11,llm_00094,family,0.07106227106227106,0,,0,False,Melanie's family has a tradition of going on a camping trip every summer.
q00078,3,type_aware_plus_decomposition,12,llm_00032,event,0.06720759338640539,0,,0,False,Melanie went camping with her family in the mountains last week.
q00078,3,type_aware_plus_decomposition,13,llm_00011,event,0.06642242752468938,0,,0,False,Melanie ran a charity race for mental health last Saturday.
q00078,3,type_aware_plus_decomposition,14,llm_00099,family,0.06610224682513839,0,,0,False,Melanie has kids and enjoys spending time with them.
q00078,3,type_aware_plus_decomposition,15,llm_00092,event,0.06567901234567902,0,,0,False,Melanie went to the beach with her kids recently.
q00078,3,type_aware_plus_decomposition,16,llm_00137,plan,0.0641025641025641,0,,0,False,Melanie is planning to paint autumn-inspired paintings.
q00078,3,type_aware_plus_decomposition,17,llm_00026,family,0.06265822784810127,0,,0,False,Melanie's family motivates her and gives her love.
q00078,3,type_aware_plus_decomposition,18,llm_00175,event,0.060896041757285774,0,,0,False,Melanie's family visited the Grand Canyon during their road trip and enjoyed it.
q00078,3,type_aware_plus_decomposition,19,llm_02142,plan,0.06001256807708421,0,,0,False,Evan and Sam plan to go on a hike together soon.
q00078,3,type_aware_plus_decomposition,20,llm_00013,plan,0.05708452429563087,0,,0,False,Melanie's kids are excited about summer break and the family is thinking about going camping next month.
q00082,3,query_decomposition,1,llm_00002,identity,2.3733768674521665,11,caroline caroline want,1,False,Caroline is transgender.
q00082,3,query_decomposition,2,llm_00135,preference,2.2337847667500665,11,caroline caroline want,3,False,Caroline enjoys drawing flowers.
q00082,3,query_decomposition,3,llm_00029,identity,2.22639530540451,11,caroline caroline want,2,False,Caroline is from Sweden.
q00082,3,query_decomposition,4,llm_00052,identity,2.1815603873000935,11,caroline caroline want,4,False,Caroline is a transgender woman.
q00082,3,query_decomposition,5,llm_00083,identity,2.163455146124697,11,caroline caroline want,5,False,Caroline is a transgender woman.
q00082,3,query_decomposition,6,llm_00102,identity,2.1458186352712554,11,caroline caroline want,6,False,Caroline is a transgender woman.
q00082,3,query_decomposition,7,llm_00120,hobby,2.112132569552904,11,caroline caroline want,7,False,Caroline has always loved horses.
q00082,3,query_decomposition,8,llm_00131,identity,2.1118796177620163,11,caroline caroline want,8,False,Caroline is a transgender woman.
q00082,3,query_decomposition,9,llm_00155,identity,2.095543340368777,11,caroline caroline want,9,False,Caroline is a transgender woman.
q00082,3,query_decomposition,10,llm_00171,identity,2.079608132100812,11,caroline caroline want,10,False,Caroline is a transgender woman.
q00082,3,query_decomposition,11,llm_00184,preference,2.0712522006480465,9,caroline move back,1,True,Caroline sees adoption as a way of giving back and showing love and acceptance.
q00082,3,query_decomposition,12,llm_00185,identity,2.064059168958578,11,caroline caroline want,11,False,Caroline is a transgender woman.
q00082,3,query_decomposition,13,llm_00041,hobby,2.0181197938752606,12,caroline caroline want,14,False,Caroline is learning to play the piano.
q00082,3,query_decomposition,14,llm_00071,goal,2.003672404779678,12,caroline caroline want,15,False,Caroline is determined to adopt a child.
q00082,3,query_decomposition,15,llm_00606,event,1.9932969590650509,8,caroline back home,1,False,John helped renovate a rundown community center back home last year.
q00082,3,query_decomposition,16,llm_00128,hobby,1.9846015103839458,11,caroline caroline want,12,False,Caroline has not tried pottery yet.
q00082,3,query_decomposition,17,llm_00022,relationship,1.9639372826626926,7,Would Caroline want to move back to her home country soon?,1,False,"Caroline has known her close friends for 4 years, since she moved from her home country."
q00082,3,query_decomposition,18,llm_00116,event,1.9487608752841308,11,caroline caroline want,16,False,Caroline attended an adoption advice/assistance group.
q00082,3,query_decomposition,19,llm_00152,work,1.9432226672705761,11,caroline caroline want,13,False,Caroline volunteers for the LGBTQ+ community.
q00082,3,query_decomposition,20,llm_00146,preference,1.8973846857277903,12,caroline caroline want,18,False,"Caroline: The song 'Brave' by Sara Bareilles has deep significance for Caroline, reminding her of her journey and progress."
q00082,3,type_aware_plus_decomposition,1,llm_00022,relationship,0.07856078347881627,0,,0,False,"Caroline has known her close friends for 4 years, since she moved from her home country."
q00082,3,type_aware_plus_decomposition,2,llm_00184,preference,0.07562296858071506,0,,0,True,Caroline sees adoption as a way of giving back and showing love and acceptance.
q00082,3,type_aware_plus_decomposition,3,llm_00005,plan,0.07469512195121951,0,,0,False,Caroline plans to continue her education and explore career options.
q00082,3,type_aware_plus_decomposition,4,llm_00002,identity,0.07436445711570444,0,,0,False,Caroline is transgender.
q00082,3,type_aware_plus_decomposition,5,llm_00161,goal,0.07413151364764267,0,,0,False,"Caroline wants to adopt to provide a safe, loving home for kids who need it."
q00082,3,type_aware_plus_decomposition,6,llm_00071,goal,0.07411957411957412,0,,0,False,Caroline is determined to adopt a child.
q00082,3,type_aware_plus_decomposition,7,llm_00183,goal,0.0725010725010725,0,,0,True,Caroline's goal is to build her own family through adoption and provide a home for kids who haven't had one.
q00082,3,type_aware_plus_decomposition,8,llm_00052,identity,0.07118055555555555,0,,0,False,Caroline is a transgender woman.
q00082,3,type_aware_plus_decomposition,9,llm_00083,identity,0.07017913593256059,0,,0,False,Caroline is a transgender woman.
q00082,3,type_aware_plus_decomposition,10,llm_00102,identity,0.06920556920556921,0,,0,False,Caroline is a transgender woman.
q00082,3,type_aware_plus_decomposition,11,llm_00014,goal,0.06879240162822252,0,,0,False,Caroline is researching adoption agencies with the goal of adopting children and giving them a loving home.
q00082,3,type_aware_plus_decomposition,12,llm_00131,identity,0.06803921568627451,0,,0,False,Caroline is a transgender woman.
q00082,3,type_aware_plus_decomposition,13,llm_00155,identity,0.06712433257055682,0,,0,False,Caroline is a transgender woman.
q00082,3,type_aware_plus_decomposition,14,llm_00156,emotion,0.06708799222168206,0,,0,False,Caroline used art to explore her gender identity and during her transition.
q00082,3,type_aware_plus_decomposition,15,llm_00171,identity,0.06623376623376624,0,,0,False,Caroline is a transgender woman.
q00082,3,type_aware_plus_decomposition,16,llm_00185,identity,0.06517094017094016,0,,0,False,Caroline is a transgender woman.
q00082,3,type_aware_plus_decomposition,17,llm_00075,identity,0.06481260444020052,0,,0,False,Caroline is a transgender woman and has found the courage to transition.
q00082,3,type_aware_plus_decomposition,18,llm_00142,plan,0.06192754613807245,0,,0,False,Caroline plans to continue volunteering at the LGBTQ+ youth center because it is an important part of her life.
q00082,3,type_aware_plus_decomposition,19,llm_00187,goal,0.05558340644191001,0,,0,False,Caroline wants to pass on the support she received during her transition to others who need it.
q00082,3,type_aware_plus_decomposition,20,llm_00016,plan,0.055291005291005293,0,,0,False,Caroline is planning to adopt as a single parent and is up for the challenge.
q00313,3,query_decomposition,1,llm_01659,education,1.8732046873558272,7,john john,1,False,John's parents started learning coding from John.
q00313,3,query_decomposition,2,llm_01448,plan,1.7659924779192948,7,john john,2,False,James and John: James invited John to help with his game project using John's HTML knowledge.
q00313,3,query_decomposition,3,llm_00572,family,1.7426302538299032,6,john john,3,False,John has kids.
q00313,3,query_decomposition,4,llm_01126,relationship,1.7110574636162954,6,john john,5,False,John is married.
q00313,3,query_decomposition,5,llm_01008,hobby,1.6843903051140987,6,john john,4,False,John collects jerseys.
q00313,3,query_decomposition,6,llm_01600,event,1.6556955461855973,7,john john,7,False,James brought souvenirs from his trip for John and John's partner Jill.
q00313,3,query_decomposition,7,llm_01615,relationship,1.632987704918033,5,john john financial status,1,False,James offered John financial assistance or advice if needed.
q00313,3,query_decomposition,8,llm_00607,preference,1.6275960732401504,6,john john,6,False,John cares about volunteering.
q00313,3,query_decomposition,9,llm_00429,family,1.583069608373315,6,john john,9,False,John has a wife and kids.
q00313,3,query_decomposition,10,llm_00423,goal,1.5504425330444738,6,john john,8,False,John is running for office again.
q00313,3,query_decomposition,11,llm_00442,goal,1.527024156684921,6,john john,10,False,John is considering going into policymaking.
q00313,3,query_decomposition,12,llm_01527,preference,1.5086503596178396,7,john john,23,False,John's favorite pizza is Hawaiian.
q00313,3,query_decomposition,13,llm_00457,event,1.507762302368525,5,What might John's financial status be?,3,False,"John's car broke down last Friday on his way to work, causing financial strain."
q00313,3,query_decomposition,14,llm_00553,family,1.5058628976815567,6,john john,12,False,John has a daughter named Sara.
q00313,3,query_decomposition,15,llm_00566,goal,1.4942224526503403,6,john john,13,False,John wants to join the military.
q00313,3,query_decomposition,16,llm_00515,event,1.4887928046084982,6,john john,11,False,John recently lost his pet Max.
q00313,3,query_decomposition,17,llm_00586,plan,1.4838601135208778,6,john john,14,False,John joined a fire-fighting brigade.
q00313,3,query_decomposition,18,llm_00617,family,1.474765111020812,6,john john,15,False,John has a dog named Max.
q00313,3,query_decomposition,19,llm_00925,hobby,1.4639272251669369,6,john john,16,False,John started surfing five years ago.
q00313,3,query_decomposition,20,llm_00995,work,1.4543367506641816,6,john john,17,False,John is a professional basketball player.
q00313,3,type_aware_plus_decomposition,1,llm_01615,relationship,0.07944150216658642,0,,0,False,James offered John financial assistance or advice if needed.
q00313,3,type_aware_plus_decomposition,2,llm_00457,event,0.07927240062878958,0,,0,False,"John's car broke down last Friday on his way to work, causing financial strain."
q00313,3,type_aware_plus_decomposition,3,llm_00429,family,0.0733162830349531,0,,0,False,John has a wife and kids.
q00313,3,type_aware_plus_decomposition,4,llm_00473,relationship,0.07325268817204302,0,,0,False,John's family is his biggest support system.
q00313,3,type_aware_plus_decomposition,5,llm_00572,family,0.07221104404202996,0,,0,False,John has kids.
q00313,3,type_aware_plus_decomposition,6,llm_00608,relationship,0.07143945163747144,0,,0,False,Maria is supportive of John's career change.
q00313,3,type_aware_plus_decomposition,7,llm_01126,relationship,0.07118055555555555,0,,0,False,John is married.
q00313,3,type_aware_plus_decomposition,8,llm_00547,preference,0.07058426207362377,0,,0,False,John believes it's important to stand up for what he believes in.
q00313,3,type_aware_plus_decomposition,9,llm_00527,family,0.06980250263832354,0,,0,False,John has a family that supports him.
q00313,3,type_aware_plus_decomposition,10,llm_01042,family,0.0676797523568313,0,,0,False,John's family is always there for him.
q00313,3,type_aware_plus_decomposition,11,llm_00555,family,0.06685606060606061,0,,0,False,John's family motivates him to strive for change.
q00313,3,type_aware_plus_decomposition,12,llm_01690,work,0.0638996138996139,0,,0,False,John will be teaching coding and assisting with projects as a programming mentor.
q00313,3,type_aware_plus_decomposition,13,llm_01655,emotion,0.06375,0,,0,False,John is going through difficult times.
q00313,3,type_aware_plus_decomposition,14,llm_01543,plan,0.06124613345117101,0,,0,False,John has not yet looked for non-profit organizations but believes it won't be difficult to find one.
q00313,3,type_aware_plus_decomposition,15,llm_00951,goal,0.05964064623282501,0,,0,False,John's number one goal is to win a championship in basketball.
q00313,3,type_aware_plus_decomposition,16,llm_00992,relationship,0.058692185007974476,0,,0,False,John's new teammates are great friends and share a love for basketball.
q00313,3,type_aware_plus_decomposition,17,llm_00560,event,0.05861471861471862,0,,0,False,"John's old area was hit by a nasty flood last week, causing many homes to be ruined due to poor infrastructure."
q00313,3,type_aware_plus_decomposition,18,llm_01686,emotion,0.05648086460877933,0,,0,False,John's week has been chaotic with everything going on.
q00313,3,type_aware_plus_decomposition,19,llm_00590,relationship,0.05617283950617284,0,,0,False,John's fire brigade team has become like family to him.
q00313,3,type_aware_plus_decomposition,20,llm_00374,other,0.05128205128205128,0,,0,False,John's interest in education and infrastructure stems from growing up in a neighborhood affected by lack of education and crumbling infrastructure.
q00319,3,query_decomposition,1,llm_01659,education,1.2598032786885247,3,john john patriotic,1,False,John's parents started learning coding from John.
q00319,3,query_decomposition,2,llm_00429,family,1.2395788208461769,4,john john patriotic,9,False,John has a wife and kids.
q00319,3,query_decomposition,3,llm_00572,family,1.2363454871869277,3,john john patriotic,3,False,John has kids.
q00319,3,query_decomposition,4,llm_01008,hobby,1.2124050109964517,3,john john patriotic,4,False,John collects jerseys.
q00319,3,query_decomposition,5,llm_01126,relationship,1.2051934725349132,3,john john patriotic,5,False,John is married.
q00319,3,query_decomposition,6,llm_00586,plan,1.191437893730237,4,john john patriotic,14,False,John joined a fire-fighting brigade.
q00319,3,query_decomposition,7,llm_01448,plan,1.1812221944393337,3,john john patriotic,2,False,James and John: James invited John to help with his game project using John's HTML knowledge.
q00319,3,query_decomposition,8,llm_00553,family,1.1768189758201655,4,john john patriotic,12,False,John has a daughter named Sara.
q00319,3,query_decomposition,9,llm_00995,work,1.173472503545639,4,john john patriotic,17,False,John is a professional basketball player.
q00319,3,query_decomposition,10,llm_00607,preference,1.1676826533267306,3,john john patriotic,6,False,John cares about volunteering.
q00319,3,query_decomposition,11,llm_01017,hobby,1.1625569821996633,4,john john patriotic,19,False,John plays on a sports team.
q00319,3,query_decomposition,12,llm_00617,family,1.1579359970967613,4,john john patriotic,15,False,John has a dog named Max.
q00319,3,query_decomposition,13,llm_01096,work,1.1567794314401956,4,john john patriotic,20,False,John is a professional basketball player.
q00319,3,query_decomposition,14,llm_00423,goal,1.1019458010183298,3,john john patriotic,8,False,John is running for office again.
q00319,3,query_decomposition,15,llm_01600,event,1.0995281795122094,3,john john patriotic,7,False,James brought souvenirs from his trip for John and John's partner Jill.
q00319,3,query_decomposition,16,llm_01601,relationship,1.0976068176270901,4,john john patriotic,27,False,John has a partner named Jill.
q00319,3,query_decomposition,17,llm_01559,preference,1.0967105069006828,4,john john patriotic,25,False,John is a Manchester City fan.
q00319,3,query_decomposition,18,llm_00442,goal,1.0893407590015232,3,john john patriotic,10,False,John is considering going into policymaking.
q00319,3,query_decomposition,19,llm_00527,family,1.0819533166721105,4,john john patriotic,37,False,John has a family that supports him.
q00319,3,query_decomposition,20,llm_00566,goal,1.0717282345396837,3,john john patriotic,13,False,John wants to join the military.
q00319,3,type_aware_plus_decomposition,1,llm_00922,preference,0.0733257084762994,0,,0,False,John would like to work with Under Armour in the future.
q00319,3,type_aware_plus_decomposition,2,llm_00429,family,0.0724670604270786,0,,0,False,John has a wife and kids.
q00319,3,type_aware_plus_decomposition,3,llm_01117,hobby,0.0721497168185176,0,,0,False,"John used to practice basketball outside for hours as a younger person, dreaming of playing in big games."
q00319,3,type_aware_plus_decomposition,4,llm_00594,goal,0.07020347288803665,0,,0,False,John asked family and friends to join a virtual support group and be advocates for the military.
q00319,3,type_aware_plus_decomposition,5,llm_01690,work,0.06939655172413793,0,,0,False,John will be teaching coding and assisting with projects as a programming mentor.
q00319,3,type_aware_plus_decomposition,6,llm_01159,preference,0.0682952182952183,0,,0,False,John has a painting of Aragorn in his room to remind him to be a leader.
q00319,3,type_aware_plus_decomposition,7,llm_00527,family,0.06821378340365682,0,,0,False,John has a family that supports him.
q00319,3,type_aware_plus_decomposition,8,llm_01682,emotion,0.06745537567455376,0,,0,False,John kept his mobile game development a secret because he would have been upset if it didn't work out.
q00319,3,type_aware_plus_decomposition,9,llm_01494,event,0.06674374605844019,0,,0,False,John visited a canyon two days ago to be alone with nature.
q00319,3,type_aware_plus_decomposition,10,llm_00995,work,0.06644080557124035,0,,0,False,John is a professional basketball player.
q00319,3,type_aware_plus_decomposition,11,llm_00270,emotion,0.0658165364047717,0,,0,False,"Jon used to be scared of what people would think about his dancing, but now he prioritizes his own happiness."
q00319,3,type_aware_plus_decomposition,12,llm_01559,preference,0.06561859193438141,0,,0,False,John is a Manchester City fan.
q00319,3,type_aware_plus_decomposition,13,llm_01096,work,0.06498068141903758,0,,0,False,John is a professional basketball player.
q00319,3,type_aware_plus_decomposition,14,llm_00315,event,0.064773735581189,0,,0,False,Jon was mentored by a business person yesterday and felt inspired.
q00319,3,type_aware_plus_decomposition,15,llm_01543,plan,0.06367880485527544,0,,0,False,John has not yet looked for non-profit organizations but believes it won't be difficult to find one.
q00319,3,type_aware_plus_decomposition,16,llm_00468,plan,0.06195402298850575,0,,0,False,John is planning a trip to the East Coast.
q00319,3,type_aware_plus_decomposition,17,llm_01712,other,0.061373467916366255,0,,0,False,John advised James that he doesn't have to be friends with every character in Cyberpunk 2077.
q00319,3,type_aware_plus_decomposition,18,llm_00567,relationship,0.05405405405405406,0,,0,False,John is part of an organization with passionate people that feels like a family.
q00319,3,type_aware_plus_decomposition,19,llm_00381,family,0.05063291139240506,0,,0,False,John has a family who supports him and motivates him.
q00319,3,type_aware_plus_decomposition,20,llm_00552,emotion,0.05,0,,0,False,John sometimes doubts if he is making a difference in his community work.
q00322,3,query_decomposition,1,llm_00441,education,1.3970664365832617,4,What might John's degree be in?,1,True,John graduated from his degree last week.
q00322,3,query_decomposition,2,llm_01659,education,1.392162130214328,4,john john,1,False,John's parents started learning coding from John.
q00322,3,query_decomposition,3,llm_01448,plan,1.2878449860044159,4,john john,2,False,James and John: James invited John to help with his game project using John's HTML knowledge.
q00322,3,query_decomposition,4,llm_00572,family,1.2313851697266103,3,john john,3,False,John has kids.
q00322,3,query_decomposition,5,llm_01600,event,1.2085963078096993,4,john john,7,False,James brought souvenirs from his trip for John and John's partner Jill.
q00322,3,query_decomposition,6,llm_01008,hobby,1.2075973186887592,3,john john,4,False,John collects jerseys.
q00322,3,query_decomposition,7,llm_01126,relationship,1.2005314678729084,3,john john,5,False,John is married.
q00322,3,query_decomposition,8,llm_00607,preference,1.1631598129829948,3,john john,6,False,John cares about volunteering.
q00322,3,query_decomposition,9,llm_01527,preference,1.138736606126286,4,john john,23,False,John's favorite pizza is Hawaiian.
q00322,3,query_decomposition,10,llm_00429,family,1.1079111523762644,3,john john,9,False,John has a wife and kids.
q00322,3,query_decomposition,11,llm_00423,goal,1.0976832264232745,3,john john,8,False,John is running for office again.
q00322,3,query_decomposition,12,llm_00442,goal,1.0853166141323078,3,john john,10,True,John is considering going into policymaking.
q00322,3,query_decomposition,13,llm_01470,preference,1.0818327201673419,4,john john,39,False,John's favorite game is CS:GO.
q00322,3,query_decomposition,14,llm_01101,event,1.0695213573447009,4,john john,38,False,John's team won a trophy recently.
q00322,3,query_decomposition,15,llm_00566,goal,1.0680259020702279,3,john john,13,False,John wants to join the military.
q00322,3,query_decomposition,16,llm_00586,plan,1.0625711322318965,3,john john,14,False,John joined a fire-fighting brigade.
q00322,3,query_decomposition,17,llm_00515,event,1.0523921786304076,3,john john,11,False,John recently lost his pet Max.
q00322,3,query_decomposition,18,llm_00925,hobby,1.0520885375387754,3,john john,16,False,John started surfing five years ago.
q00322,3,query_decomposition,19,llm_00995,work,1.0470497167104809,3,john john,17,False,John is a professional basketball player.
q00322,3,query_decomposition,20,llm_00553,family,1.0466308220587095,3,john john,12,False,John has a daughter named Sara.
q00322,3,type_aware_plus_decomposition,1,llm_00441,education,0.0819672131147541,0,,0,True,John graduated from his degree last week.
q00322,3,type_aware_plus_decomposition,2,llm_00443,goal,0.07330316742081448,0,,0,True,John is interested in improving education and infrastructure.
q00322,3,type_aware_plus_decomposition,3,llm_00547,preference,0.07306313757926661,0,,0,False,John believes it's important to stand up for what he believes in.
q00322,3,type_aware_plus_decomposition,4,llm_01690,work,0.07029478458049886,0,,0,False,John will be teaching coding and assisting with projects as a programming mentor.
q00322,3,type_aware_plus_decomposition,5,llm_00951,goal,0.0691225165562914,0,,0,False,John's number one goal is to win a championship in basketball.
q00322,3,type_aware_plus_decomposition,6,llm_00380,goal,0.06904728692983679,0,,0,False,John is passionate about improving education in his area.
q00322,3,type_aware_plus_decomposition,7,llm_01470,preference,0.0684931506849315,0,,0,False,John's favorite game is CS:GO.
q00322,3,type_aware_plus_decomposition,8,llm_00591,work,0.06796593514575827,0,,0,False,John served in the military in the past.
q00322,3,type_aware_plus_decomposition,9,llm_00374,other,0.06697548735765296,0,,0,False,John's interest in education and infrastructure stems from growing up in a neighborhood affected by lack of education and crumbling infrastructure.
q00322,3,type_aware_plus_decomposition,10,llm_00442,goal,0.06652046783625731,0,,0,True,John is considering going into policymaking.
q00322,3,type_aware_plus_decomposition,11,llm_00473,relationship,0.06385281385281386,0,,0,False,John's family is his biggest support system.
q00322,3,type_aware_plus_decomposition,12,llm_01611,plan,0.06347197106690777,0,,0,False,John's plan is to gain more experience and perfect his skills in organizing gaming tournaments.
q00322,3,type_aware_plus_decomposition,13,llm_00608,relationship,0.060942189742920524,0,,0,False,Maria is supportive of John's career change.
q00322,3,type_aware_plus_decomposition,14,llm_00603,goal,0.059902007270428326,0,,0,False,John is looking for opportunities in the tech industry.
q00322,3,type_aware_plus_decomposition,15,llm_00902,goal,0.059357429718875504,0,,0,False,John's goal is to improve his shooting percentage.
q00322,3,type_aware_plus_decomposition,16,llm_01542,goal,0.058823529411764705,0,,0,False,John is considering volunteer roles and potentially a career in the non-profit sector.
q00322,3,type_aware_plus_decomposition,17,llm_00373,goal,0.057971014492753624,0,,0,False,John is passionate about improving education and infrastructure in his community.
q00322,3,type_aware_plus_decomposition,18,llm_01712,other,0.056896551724137934,0,,0,False,John advised James that he doesn't have to be friends with every character in Cyberpunk 2077.
q00322,3,type_aware_plus_decomposition,19,llm_00922,preference,0.05555555555555555,0,,0,False,John would like to work with Under Armour in the future.
q00322,3,type_aware_plus_decomposition,20,llm_01491,event,0.05128205128205128,0,,0,False,John met three new friends in his programming course last Tuesday.
q00350,3,query_decomposition,1,llm_01659,education,2.311064754307083,11,john john,1,False,John's parents started learning coding from John.
q00350,3,query_decomposition,2,llm_01448,plan,2.2725570531912624,12,john john,2,False,James and John: James invited John to help with his game project using John's HTML knowledge.
q00350,3,query_decomposition,3,llm_00572,family,2.244042351996172,11,john john,3,False,John has kids.
q00350,3,query_decomposition,4,llm_01008,hobby,2.2086771741219393,11,john john,4,False,John collects jerseys.
q00350,3,query_decomposition,5,llm_01126,relationship,2.1903027425046306,11,john john,5,False,John is married.
q00350,3,query_decomposition,6,llm_01256,event,2.162468300354389,9,john open moving,1,False,Audrey is currently unboxing packed boxes after moving to a new house.
q00350,3,query_decomposition,7,llm_00607,preference,2.136453328063767,11,john john,6,False,John cares about volunteering.
q00350,3,query_decomposition,8,llm_00911,preference,2.1036581365039027,8,john john open,1,False,John is open to exploring other brands that align with his values and interests.
q00350,3,query_decomposition,9,llm_00566,goal,2.062261594473132,12,john john,13,True,John wants to join the military.
q00350,3,query_decomposition,10,llm_01600,event,2.0577585105144025,11,john john,7,False,James brought souvenirs from his trip for John and John's partner Jill.
q00350,3,query_decomposition,11,llm_00429,family,2.0498921343491663,11,john john,9,False,John has a wife and kids.
q00350,3,query_decomposition,12,llm_00423,goal,2.0498684498177657,11,john john,8,True,John is running for office again.
q00350,3,query_decomposition,13,llm_00442,goal,2.0173165978972243,11,john john,10,False,John is considering going into policymaking.
q00350,3,query_decomposition,14,llm_01599,event,1.9822325707079809,8,Would John be open to moving to another country?,1,False,"James recently traveled to Nuuk, adding another country to his bucket list."
q00350,3,query_decomposition,15,llm_00515,event,1.974627277452146,11,john john,11,False,John recently lost his pet Max.
q00350,3,query_decomposition,16,llm_00553,family,1.9593103126479443,11,john john,12,False,John has a daughter named Sara.
q00350,3,query_decomposition,17,llm_00586,plan,1.956741271554837,11,john john,14,False,John joined a fire-fighting brigade.
q00350,3,query_decomposition,18,llm_00925,hobby,1.9285111147314091,11,john john,16,False,John started surfing five years ago.
q00350,3,query_decomposition,19,llm_01529,plan,1.9173918202531115,12,john john,24,False,John plans to try prosciutto pizza.
q00350,3,query_decomposition,20,llm_00617,family,1.9154646228549095,11,john john,15,False,John has a dog named Max.
q00350,3,type_aware_plus_decomposition,1,llm_00911,preference,0.07922201138519924,0,,0,False,John is open to exploring other brands that align with his values and interests.
q00350,3,type_aware_plus_decomposition,2,llm_01599,event,0.07601351351351351,0,,0,False,"James recently traveled to Nuuk, adding another country to his bucket list."
q00350,3,type_aware_plus_decomposition,3,llm_00922,preference,0.07186307866790391,0,,0,False,John would like to work with Under Armour in the future.
q00350,3,type_aware_plus_decomposition,4,llm_00417,goal,0.07095475005922766,0,,0,False,John is running for political office because he wants to serve his country and community.
q00350,3,type_aware_plus_decomposition,5,llm_00566,goal,0.0708307817922025,0,,0,True,John wants to join the military.
q00350,3,type_aware_plus_decomposition,6,llm_00436,goal,0.06868131868131869,0,,0,False,John retook an aptitude test last week with great results and feels drawn to serving his country.
