split_seed,query_id,query_type,method,rank,memory_id,memory_type,learned_score,is_relevant,memory_text
13,q01384,3,type3_specific_reranker,9,llm_02017,relationship,0.23560346009478866,False,Jolene has a partner.
13,q01384,3,type3_specific_reranker,10,llm_01825,work,0.20639937758131494,False,Jolene is an engineer.
13,q01384,3,type3_specific_reranker,11,llm_01751,hobby,0.20086663850203512,False,Jolene learned to play video games on her own as a child.
13,q01384,3,type3_specific_reranker,12,llm_01980,relationship,0.19301780499988624,False,Jolene has a partner.
13,q01384,3,type3_specific_reranker,13,llm_01730,family,0.17906699025681763,False,Jolene's mother passed away last year.
13,q01384,3,type3_specific_reranker,14,llm_01890,relationship,0.1740288029777849,False,Jolene has a boyfriend.
13,q01384,3,type3_specific_reranker,15,llm_01965,work,0.1731007254975304,False,Jolene is currently working on a project that is tough but she is making progress.
13,q01384,3,type3_specific_reranker,16,llm_01983,emotion,0.16448890707024008,False,Jolene is experiencing a new level of joy and happiness.
13,q01384,3,type3_specific_reranker,17,llm_01893,goal,0.14386818298320597,False,Jolene is interested in trying mindfulness to destress.
13,q01384,3,type3_specific_reranker,18,llm_01923,goal,0.14123844445923864,True,Jolene's goal is to be successful in her field and make a positive impact.
13,q01384,3,type3_specific_reranker,19,llm_01982,goal,0.13875915857064627,False,Jolene is trying to be more mindful and grateful.
13,q01384,3,type3_specific_reranker,20,llm_01857,event,0.12822456603544977,False,Jolene had a big breakthrough with a project recently.
13,q01592,3,global_candidate_reranker,1,llm_02088,event,0.6430431926595905,False,Evan went skiing in Banff last month (July 2023) and wants to go back next year.
13,q01592,3,global_candidate_reranker,2,llm_02087,event,0.5690619529790801,False,Evan went on a road trip last month (July 2023) and enjoyed amazing views.
13,q01592,3,global_candidate_reranker,3,llm_02216,plan,0.37704368454011,False,Evan is going to Canada next month for his honeymoon.
13,q01592,3,global_candidate_reranker,4,llm_02082,hobby,0.22800216285970606,False,"Evan started taking painting classes a few days before August 19, 2023."
13,q01592,3,global_candidate_reranker,5,llm_02054,health,0.19501517929581086,False,Evan has been dealing with health issues for the past two years.
13,q01592,3,global_candidate_reranker,6,llm_02053,relationship,0.17642400296943306,False,Evan met a Canadian woman on a trip to Canada last week and is in a relationship with her.
13,q01592,3,global_candidate_reranker,7,llm_02193,relationship,0.0961155201344254,False,Evan's wife is from Canada.
13,q01592,3,global_candidate_reranker,8,llm_02218,plan,0.0821727355844915,False,Evan plans to try poutine while in Canada.
13,q01592,3,global_candidate_reranker,9,llm_02249,plan,0.06500689422004655,False,Calvin is heading to Japan next month (around April 2023).
13,q01592,3,global_candidate_reranker,10,llm_02203,relationship,0.06399152294281031,False,Evan recently got married.
13,q01592,3,global_candidate_reranker,11,llm_02202,event,0.05915242668138733,False,Evan was in a minor car accident on the way back from the mountains last weekend.
13,q01592,3,global_candidate_reranker,12,llm_02061,event,0.044612778115902016,False,Evan recently returned from a vacation in Canada with his new significant other.
13,q01592,3,global_candidate_reranker,13,llm_02157,goal,0.04336069873597755,False,Evan is currently looking for a new job.
13,q01592,3,global_candidate_reranker,14,llm_02457,event,0.04098866851132744,False,Calvin is on tour with Frank Ocean as of October 2023.
13,q01592,3,global_candidate_reranker,15,llm_02062,relationship,0.03540699080937051,False,Evan has a new significant other.
13,q01592,3,global_candidate_reranker,16,llm_02183,plan,0.03527779418820467,False,Evan is planning a big family reunion next summer.
13,q01592,3,global_candidate_reranker,17,llm_02156,work,0.0348041906545258,False,Evan lost his job last month due to company downsizing.
13,q01592,3,global_candidate_reranker,18,llm_02037,health,0.030658810561096938,False,"Evan had a heart palpitation incident last week, which was a health scare and a wake-up call about his lifestyle."
13,q01592,3,global_candidate_reranker,19,llm_02177,family,0.03048690767168977,False,Evan's partner is pregnant.
13,q01592,3,global_candidate_reranker,20,llm_02058,hobby,0.029559099734749336,False,Evan is motivated by hiking and adventure.
13,q01592,3,type3_specific_reranker,1,llm_02087,event,0.6047744526267624,False,Evan went on a road trip last month (July 2023) and enjoyed amazing views.
13,q01592,3,type3_specific_reranker,2,llm_02088,event,0.5642954625728207,False,Evan went skiing in Banff last month (July 2023) and wants to go back next year.
13,q01592,3,type3_specific_reranker,3,llm_02082,hobby,0.414867648141564,False,"Evan started taking painting classes a few days before August 19, 2023."
13,q01592,3,type3_specific_reranker,4,llm_02053,relationship,0.2990774446488017,False,Evan met a Canadian woman on a trip to Canada last week and is in a relationship with her.
13,q01592,3,type3_specific_reranker,5,llm_02216,plan,0.27485812668635184,False,Evan is going to Canada next month for his honeymoon.
13,q01592,3,type3_specific_reranker,6,llm_02061,event,0.204182352310128,False,Evan recently returned from a vacation in Canada with his new significant other.
13,q01592,3,type3_specific_reranker,7,llm_02054,health,0.2038127011232794,False,Evan has been dealing with health issues for the past two years.
13,q01592,3,type3_specific_reranker,8,llm_02218,plan,0.1145791555738339,False,Evan plans to try poutine while in Canada.
13,q01592,3,type3_specific_reranker,9,llm_02203,relationship,0.11433683895038027,False,Evan recently got married.
13,q01592,3,type3_specific_reranker,10,llm_02202,event,0.0909316384137806,False,Evan was in a minor car accident on the way back from the mountains last weekend.
13,q01592,3,type3_specific_reranker,11,llm_02183,plan,0.0818288734232379,False,Evan is planning a big family reunion next summer.
13,q01592,3,type3_specific_reranker,12,llm_02249,plan,0.07559101427851767,False,Calvin is heading to Japan next month (around April 2023).
13,q01592,3,type3_specific_reranker,13,llm_02037,health,0.07279298489860694,False,"Evan had a heart palpitation incident last week, which was a health scare and a wake-up call about his lifestyle."
13,q01592,3,type3_specific_reranker,14,llm_02193,relationship,0.07083446221870625,False,Evan's wife is from Canada.
13,q01592,3,type3_specific_reranker,15,llm_02059,preference,0.05752143310904176,False,"Evan has a plant that symbolizes strength and resilience, which motivates him."
13,q01592,3,type3_specific_reranker,16,llm_02143,event,0.04504820391079166,False,Evan was at the gym yesterday and is gaining strength.
13,q01592,3,type3_specific_reranker,17,llm_02457,event,0.03944043596644387,False,Calvin is on tour with Frank Ocean as of October 2023.
13,q01592,3,type3_specific_reranker,18,llm_02194,emotion,0.0297966959049915,False,Evan believes in love at first sight and experienced it with his wife.
13,q01592,3,type3_specific_reranker,19,llm_02177,family,0.029760980005840865,False,Evan's partner is pregnant.
13,q01592,3,type3_specific_reranker,20,llm_02192,event,0.028901927665485588,False,Evan got married last week.
13,q01607,3,global_candidate_reranker,1,llm_02208,plan,0.7043967514139943,False,Evan plans to send Sam recipes for healthy snacks and cookies.
13,q01607,3,global_candidate_reranker,2,llm_02165,plan,0.4352980328300859,False,Sam is trying to make dietary changes to improve his health.
13,q01607,3,global_candidate_reranker,3,llm_02140,preference,0.2491137376032949,False,Evan advised Sam to set fitness goals like running distance or push-ups to stay motivated.
13,q01607,3,global_candidate_reranker,4,llm_02042,relationship,0.22480894904279974,False,Evan and Sam are supporting each other on their health journeys.
13,q01607,3,global_candidate_reranker,5,llm_02205,health,0.22466680972768768,False,Evan is trying to eat healthier.
13,q01607,3,global_candidate_reranker,6,llm_02048,health,0.1559527985307976,False,"Evan made dietary changes like cutting down on sugary snacks and eating more veggies and fruit, which had a big impact on his health."
13,q01607,3,global_candidate_reranker,7,llm_02056,goal,0.12633832022434854,True,Evan is motivated by his family to stay healthy.
13,q01607,3,global_candidate_reranker,8,llm_02045,event,0.09292118059947738,False,"Sam's friends mocked his weight last Friday, which hurt him and motivated him to make health changes."
13,q01607,3,global_candidate_reranker,9,llm_02155,goal,0.08166607151373034,False,Sam is on a quest for better health.
13,q01607,3,global_candidate_reranker,10,llm_02170,plan,0.08136727233966456,False,Evan and Sam agreed to appreciate something each day.
13,q01607,3,global_candidate_reranker,11,llm_02144,emotion,0.07917345343238455,False,Sam is excited to get fit with Evan and looks forward to the hike.
13,q01607,3,global_candidate_reranker,12,llm_02138,health,0.07828220524989399,False,Evan has been focusing on fitness and finds it beneficial for his well-being.
13,q01607,3,global_candidate_reranker,13,llm_02142,plan,0.07711525781232495,False,Evan and Sam plan to go on a hike together soon.
13,q01607,3,global_candidate_reranker,14,llm_02100,plan,0.062345866506469914,False,Evan suggested doing a hike together with Sam sometime.
13,q01607,3,global_candidate_reranker,15,llm_02134,plan,0.05953971304695791,False,Evan suggested kayaking to Sam and offered to plan a kayaking trip together.
13,q01607,3,global_candidate_reranker,16,llm_02171,relationship,0.05574999305642341,False,Evan and Sam have a supportive friendship and are there for each other.
13,q01607,3,global_candidate_reranker,17,llm_02150,health,0.04613851339503922,False,Evan transformed his health by focusing on well-being rather than quick results.
13,q01607,3,global_candidate_reranker,18,llm_02187,plan,0.04472133955653372,False,Evan and Sam plan to go hiking soon.
13,q01607,3,global_candidate_reranker,19,llm_02151,goal,0.040209315410306735,False,Sam wants to feel the same sense of freedom Evan has achieved.
13,q01607,3,global_candidate_reranker,20,llm_02049,goal,0.03804016401046462,False,Sam is reducing his soda and candy intake to improve his health.
13,q01607,3,type3_specific_reranker,1,llm_02208,plan,0.4155383438552829,False,Evan plans to send Sam recipes for healthy snacks and cookies.
13,q01607,3,type3_specific_reranker,2,llm_02205,health,0.39038503049504075,False,Evan is trying to eat healthier.
13,q01607,3,type3_specific_reranker,3,llm_02165,plan,0.31395378450989064,False,Sam is trying to make dietary changes to improve his health.
13,q01607,3,type3_specific_reranker,4,llm_02140,preference,0.23605345638278452,False,Evan advised Sam to set fitness goals like running distance or push-ups to stay motivated.
13,q01607,3,type3_specific_reranker,5,llm_02056,goal,0.21288861498023684,True,Evan is motivated by his family to stay healthy.
13,q01607,3,type3_specific_reranker,6,llm_02042,relationship,0.16306726811809066,False,Evan and Sam are supporting each other on their health journeys.
13,q01607,3,type3_specific_reranker,7,llm_02170,plan,0.12481141991874246,False,Evan and Sam agreed to appreciate something each day.
13,q01607,3,type3_specific_reranker,8,llm_02048,health,0.12155640140353435,False,"Evan made dietary changes like cutting down on sugary snacks and eating more veggies and fruit, which had a big impact on his health."
13,q01607,3,type3_specific_reranker,9,llm_02045,event,0.09921329283501198,False,"Sam's friends mocked his weight last Friday, which hurt him and motivated him to make health changes."
13,q01607,3,type3_specific_reranker,10,llm_02100,plan,0.09878581001692897,False,Evan suggested doing a hike together with Sam sometime.
13,q01607,3,type3_specific_reranker,11,llm_02142,plan,0.08956002184651872,False,Evan and Sam plan to go on a hike together soon.
13,q01607,3,type3_specific_reranker,12,llm_02049,goal,0.0815432657376067,False,Sam is reducing his soda and candy intake to improve his health.
13,q01607,3,type3_specific_reranker,13,llm_02144,emotion,0.07929609436989818,False,Sam is excited to get fit with Evan and looks forward to the hike.
13,q01607,3,type3_specific_reranker,14,llm_02134,plan,0.07426057856597519,False,Evan suggested kayaking to Sam and offered to plan a kayaking trip together.
13,q01607,3,type3_specific_reranker,15,llm_02076,other,0.06304305274221973,False,Sam has a tasty and easy roasted vegetable recipe to share with Evan.
13,q01607,3,type3_specific_reranker,16,llm_02075,plan,0.06303473868457028,False,Sam offered to share recipes from his cooking class with Evan.
13,q01607,3,type3_specific_reranker,17,llm_02054,health,0.054129752035255566,False,Evan has been dealing with health issues for the past two years.
13,q01607,3,type3_specific_reranker,18,llm_02127,relationship,0.04963599147920007,False,Sam appreciates Evan's support and encouragement.
13,q01607,3,type3_specific_reranker,19,llm_02187,plan,0.0493072128146876,False,Evan and Sam plan to go hiking soon.
13,q01607,3,type3_specific_reranker,20,llm_02147,relationship,0.04738395243629499,False,Evan is a supportive friend to Sam.
13,q01630,3,global_candidate_reranker,1,llm_02064,health,0.5440647703610623,False,Sam has been experiencing health issues recently.
13,q01630,3,global_candidate_reranker,2,llm_02155,goal,0.49955532364743443,False,Sam is on a quest for better health.
13,q01630,3,global_candidate_reranker,3,llm_02234,health,0.27823699681880937,False,Sam has health issues that are making it hard to fully live life.
13,q01630,3,global_candidate_reranker,4,llm_02165,plan,0.27795637589210653,False,Sam is trying to make dietary changes to improve his health.
13,q01630,3,global_candidate_reranker,5,llm_02079,health,0.22733409059013884,False,Sam is on a diet and living healthier as of August 2023.
13,q01630,3,global_candidate_reranker,6,llm_02126,emotion,0.22279484904976923,False,Sam is feeling motivated and positive about his health goals.
13,q01630,3,global_candidate_reranker,7,llm_02071,health,0.21396325776340863,True,Sam had a tough week and a doctor's appointment that served as a wake-up call to take better care of himself.
13,q01630,3,global_candidate_reranker,8,llm_02046,goal,0.21069947791830027,False,Sam is working on his health and getting active.
13,q01630,3,global_candidate_reranker,9,llm_02039,goal,0.20650893758045002,False,Sam is trying to eat healthier these days.
13,q01630,3,global_candidate_reranker,10,llm_02235,emotion,0.19728489566909008,False,Sam is trying to stay positive despite health issues.
13,q01630,3,global_candidate_reranker,11,llm_02031,health,0.19718986724882412,True,Sam had a doctor's check-up a few days ago and was unhappy with his weight.
13,q01630,3,global_candidate_reranker,12,llm_02136,goal,0.19717260000058517,False,Sam is prioritizing health by adopting a nutritious diet and getting regular exercise.
13,q01630,3,global_candidate_reranker,13,llm_02099,goal,0.16909325310499754,False,Sam is working on becoming healthier.
13,q01630,3,global_candidate_reranker,14,llm_02145,health,0.1580803328908509,False,Sam is starting a new health routine and feels pressured by family.
13,q01630,3,global_candidate_reranker,15,llm_02111,health,0.1368143183107304,False,Sam has started eating healthier.
13,q01630,3,global_candidate_reranker,16,llm_02152,plan,0.1270893496857379,False,Sam plans to focus on small victories and take his health routine one day at a time.
13,q01630,3,global_candidate_reranker,17,llm_02209,event,0.1269999139422404,False,Sam has recurring issues with self-checkout at the store.
13,q01630,3,global_candidate_reranker,18,llm_02121,health,0.11381581356247379,True,Sam's doctor said his weight is a serious health risk and he needs to make changes.
13,q01630,3,global_candidate_reranker,19,llm_02068,goal,0.09359135497400264,False,Sam is working on improving his health and staying positive despite challenges.
13,q01630,3,global_candidate_reranker,20,llm_02135,health,0.08664930092940093,False,Sam had a health scare last weekend and ended up in the ER with gastritis.
13,q01630,3,type3_specific_reranker,1,llm_02064,health,0.5605101233497959,False,Sam has been experiencing health issues recently.
13,q01630,3,type3_specific_reranker,2,llm_02155,goal,0.3901606617275294,False,Sam is on a quest for better health.
13,q01630,3,type3_specific_reranker,3,llm_02046,goal,0.2655950456010514,False,Sam is working on his health and getting active.
13,q01630,3,type3_specific_reranker,4,llm_02099,goal,0.22312645885886828,False,Sam is working on becoming healthier.
13,q01630,3,type3_specific_reranker,5,llm_02111,health,0.21343291449695376,False,Sam has started eating healthier.
13,q01630,3,type3_specific_reranker,6,llm_02071,health,0.20924426989544426,True,Sam had a tough week and a doctor's appointment that served as a wake-up call to take better care of himself.
13,q01630,3,type3_specific_reranker,7,llm_02045,event,0.20818424860974324,False,"Sam's friends mocked his weight last Friday, which hurt him and motivated him to make health changes."
13,q01630,3,type3_specific_reranker,8,llm_02152,plan,0.19843589017420687,False,Sam plans to focus on small victories and take his health routine one day at a time.
13,q01630,3,type3_specific_reranker,9,llm_02039,goal,0.19652299578322102,False,Sam is trying to eat healthier these days.
13,q01630,3,type3_specific_reranker,10,llm_02145,health,0.16540339572693163,False,Sam is starting a new health routine and feels pressured by family.
13,q01630,3,type3_specific_reranker,11,llm_02121,health,0.1568024730264693,True,Sam's doctor said his weight is a serious health risk and he needs to make changes.
13,q01630,3,type3_specific_reranker,12,llm_02079,health,0.13964873206072329,False,Sam is on a diet and living healthier as of August 2023.
13,q01630,3,type3_specific_reranker,13,llm_02031,health,0.1229323877849407,True,Sam had a doctor's check-up a few days ago and was unhappy with his weight.
13,q01630,3,type3_specific_reranker,14,llm_02209,event,0.09887650356876512,False,Sam has recurring issues with self-checkout at the store.
13,q01630,3,type3_specific_reranker,15,llm_02136,goal,0.09766291240523772,False,Sam is prioritizing health by adopting a nutritious diet and getting regular exercise.
13,q01630,3,type3_specific_reranker,16,llm_02135,health,0.09710985459171737,False,Sam had a health scare last weekend and ended up in the ER with gastritis.
13,q01630,3,type3_specific_reranker,17,llm_02234,health,0.09421405743672914,False,Sam has health issues that are making it hard to fully live life.
13,q01630,3,type3_specific_reranker,18,llm_02072,goal,0.08870081789391669,True,Sam is taking a cooking class to learn how to make healthier meals.
13,q01630,3,type3_specific_reranker,19,llm_02049,goal,0.0761067414765726,False,Sam is reducing his soda and candy intake to improve his health.
13,q01630,3,type3_specific_reranker,20,llm_02227,plan,0.07383608603255847,False,Sam plans to make a doctor's appointment soon to get advice on a balanced diet and low-impact exercises.
13,q01644,3,global_candidate_reranker,1,llm_02457,event,0.45840451094570744,False,Calvin is on tour with Frank Ocean as of October 2023.
13,q01644,3,global_candidate_reranker,2,llm_02079,health,0.26002588583659836,False,Sam is on a diet and living healthier as of August 2023.
13,q01644,3,global_candidate_reranker,3,llm_02186,hobby,0.23290097663401024,False,Sam used to love hiking but hasn't done it in a while.
13,q01644,3,global_candidate_reranker,4,llm_02240,event,0.2161601548665509,False,Sam took a picture in the country last week.
13,q01644,3,global_candidate_reranker,5,llm_00182,event,0.1904160959327602,False,Caroline passed the adoption agency interviews last Friday (20 October 2023).
13,q01644,3,global_candidate_reranker,6,llm_02239,hobby,0.17038886952611057,False,Sam has been going on car rides to relax and enjoy the view.
13,q01644,3,global_candidate_reranker,7,llm_02200,event,0.164757069848391,False,Sam took friends on an epic hiking trip last Friday.
13,q01644,3,global_candidate_reranker,8,llm_02155,goal,0.1461133870565695,False,Sam is on a quest for better health.
13,q01644,3,global_candidate_reranker,9,llm_02244,plan,0.137831589086483,False,Sam plans to spend more time in nature.
13,q01644,3,global_candidate_reranker,10,llm_02132,plan,0.11632408211033272,True,Sam is planning to go kayaking at Lake Tahoe.
13,q01644,3,global_candidate_reranker,11,llm_02164,health,0.09856509085351293,False,Sam has been dealing with discomfort that limits his movement.
13,q01644,3,global_candidate_reranker,12,llm_02025,event,0.08939189364465958,False,Sam has a special memory of hiking with his dad when he was ten years old.
13,q01644,3,global_candidate_reranker,13,llm_02234,health,0.0815691105093492,False,Sam has health issues that are making it hard to fully live life.
13,q01644,3,global_candidate_reranker,14,llm_02130,plan,0.06423673100551744,False,Sam is considering trying kayaking as a new outdoor activity.
13,q01644,3,global_candidate_reranker,15,llm_02064,health,0.06339026025954206,False,Sam has been experiencing health issues recently.
13,q01644,3,global_candidate_reranker,16,llm_02235,emotion,0.05936879970032293,False,Sam is trying to stay positive despite health issues.
13,q01644,3,global_candidate_reranker,17,llm_02045,event,0.046394326043643255,False,"Sam's friends mocked his weight last Friday, which hurt him and motivated him to make health changes."
13,q01644,3,global_candidate_reranker,18,llm_02039,goal,0.043621915242653825,False,Sam is trying to eat healthier these days.
13,q01644,3,global_candidate_reranker,19,llm_02219,family,0.04222230374068005,False,Sam's family has been a rock for him through everything.
13,q01644,3,global_candidate_reranker,20,llm_02153,work,0.04150973503980165,False,Sam is a Weight Watchers coach in his group.
13,q01644,3,type3_specific_reranker,1,llm_02079,health,0.510367811567839,False,Sam is on a diet and living healthier as of August 2023.
13,q01644,3,type3_specific_reranker,2,llm_02457,event,0.37024147940524904,False,Calvin is on tour with Frank Ocean as of October 2023.
13,q01644,3,type3_specific_reranker,3,llm_02186,hobby,0.2658794437275976,False,Sam used to love hiking but hasn't done it in a while.
13,q01644,3,type3_specific_reranker,4,llm_02240,event,0.22286883646178424,False,Sam took a picture in the country last week.
13,q01644,3,type3_specific_reranker,5,llm_02200,event,0.1741165368814204,False,Sam took friends on an epic hiking trip last Friday.
13,q01644,3,type3_specific_reranker,6,llm_02025,event,0.14653481884215092,False,Sam has a special memory of hiking with his dad when he was ten years old.
13,q01644,3,type3_specific_reranker,7,llm_02155,goal,0.13529875191465468,False,Sam is on a quest for better health.
13,q01644,3,type3_specific_reranker,8,llm_02244,plan,0.11764021777130397,False,Sam plans to spend more time in nature.
13,q01644,3,type3_specific_reranker,9,llm_02045,event,0.11724184364408048,False,"Sam's friends mocked his weight last Friday, which hurt him and motivated him to make health changes."
13,q01644,3,type3_specific_reranker,10,llm_02239,hobby,0.11445881990804693,False,Sam has been going on car rides to relax and enjoy the view.
13,q01644,3,type3_specific_reranker,11,llm_02132,plan,0.11416487184048159,True,Sam is planning to go kayaking at Lake Tahoe.
13,q01644,3,type3_specific_reranker,12,llm_02153,work,0.10492437512740055,False,Sam is a Weight Watchers coach in his group.
13,q01644,3,type3_specific_reranker,13,llm_00182,event,0.1032920469860842,False,Caroline passed the adoption agency interviews last Friday (20 October 2023).
13,q01644,3,type3_specific_reranker,14,llm_02219,family,0.07312183291982448,False,Sam's family has been a rock for him through everything.
13,q01644,3,type3_specific_reranker,15,llm_02064,health,0.06599996324403785,False,Sam has been experiencing health issues recently.
13,q01644,3,type3_specific_reranker,16,llm_00190,event,0.059825329499750654,False,Melanie bought figurines yesterday (21 October 2023) that remind her of family love.
13,q01644,3,type3_specific_reranker,17,llm_02122,goal,0.058014639525344996,False,Sam is interested in starting weight lifting.
13,q01644,3,type3_specific_reranker,18,llm_02031,health,0.056713498004648165,False,Sam had a doctor's check-up a few days ago and was unhappy with his weight.
13,q01644,3,type3_specific_reranker,19,llm_02039,goal,0.03816360186828482,False,Sam is trying to eat healthier these days.
13,q01644,3,type3_specific_reranker,20,llm_02188,emotion,0.034210289265036886,False,Sam is having difficulty coping with recent challenges.
13,q01790,3,global_candidate_reranker,1,llm_02295,work,0.9296087043993182,False,Dave owns a car shop and is passionate about helping with people's rides.
13,q01790,3,global_candidate_reranker,2,llm_02271,work,0.5565166799704518,False,Dave opened his own car maintenance shop.
13,q01790,3,global_candidate_reranker,3,llm_02277,plan,0.21328543908705852,True,Dave invited Calvin to visit his shop.
13,q01790,3,global_candidate_reranker,4,llm_02276,work,0.19694303559906187,True,Dave's shop handles regular maintenance and full restorations of classic cars.
13,q01790,3,global_candidate_reranker,5,llm_02272,goal,0.19221340088836347,False,"Dave's dream was to open a car maintenance shop, and he achieved it."
13,q01790,3,global_candidate_reranker,6,llm_02439,work,0.16300321127490974,False,Dave works at a car maintenance shop and recently lost a deal to a competing shop.
13,q01790,3,global_candidate_reranker,7,llm_02365,event,0.161733965510856,False,Dave attended a car workshop in San Francisco and was inspired by the passion and dedication of people in car restoration.
13,q01790,3,global_candidate_reranker,8,llm_02294,event,0.15893419821837743,False,Dave opened his car shop last week and celebrated with friends.
13,q01790,3,global_candidate_reranker,9,llm_02362,hobby,0.1108312595047711,False,Dave has a music studio setup with a high-quality sound system.
13,q01790,3,global_candidate_reranker,10,llm_02413,goal,0.09920633056669595,False,Dave plans to continue making people happy through his car restoration work.
13,q01790,3,global_candidate_reranker,11,llm_02472,work,0.0922321379268888,False,Dave is an automotive engineer.
13,q01790,3,global_candidate_reranker,12,llm_02302,hobby,0.0878803126938988,False,Dave enjoys helping neighbors with car repairs.
13,q01790,3,global_candidate_reranker,13,llm_02282,work,0.06714932973114943,False,Dave loves his job working with mechanics and sharing knowledge about cars.
13,q01790,3,global_candidate_reranker,14,llm_02440,emotion,0.06360165208281772,False,Dave felt discouraged because his hard work at the car maintenance shop seemed unnoticed after losing a deal.
13,q01790,3,global_candidate_reranker,15,llm_02283,plan,0.05696428057613044,False,Dave is currently working on a challenging car project.
13,q01790,3,global_candidate_reranker,16,llm_02281,work,0.05534376802192905,False,Dave is teaming up with a local garage.
13,q01790,3,global_candidate_reranker,17,llm_02424,hobby,0.04725523676796252,False,Dave works on cars as a hobby to relax.
13,q01790,3,global_candidate_reranker,18,llm_02357,event,0.04337978878567668,False,Dave was picked for a car mod workshop.
13,q01790,3,global_candidate_reranker,19,llm_02480,hobby,0.041955267913852956,False,Dave has recently gotten into photography.
13,q01790,3,global_candidate_reranker,20,llm_02337,work,0.0416260943727574,False,Dave works in a corporate job and finds it mayhem.
13,q01790,3,type3_specific_reranker,1,llm_02295,work,0.7202582952754447,False,Dave owns a car shop and is passionate about helping with people's rides.
13,q01790,3,type3_specific_reranker,2,llm_02271,work,0.47714929892909536,False,Dave opened his own car maintenance shop.
13,q01790,3,type3_specific_reranker,3,llm_02272,goal,0.2699002412969195,False,"Dave's dream was to open a car maintenance shop, and he achieved it."
13,q01790,3,type3_specific_reranker,4,llm_02276,work,0.21702510085593532,True,Dave's shop handles regular maintenance and full restorations of classic cars.
13,q01790,3,type3_specific_reranker,5,llm_02365,event,0.19808690896243494,False,Dave attended a car workshop in San Francisco and was inspired by the passion and dedication of people in car restoration.
13,q01790,3,type3_specific_reranker,6,llm_02413,goal,0.16039308625997,False,Dave plans to continue making people happy through his car restoration work.
13,q01790,3,type3_specific_reranker,7,llm_02294,event,0.15014454396920157,False,Dave opened his car shop last week and celebrated with friends.
13,q01790,3,type3_specific_reranker,8,llm_02277,plan,0.1364443834753661,True,Dave invited Calvin to visit his shop.
13,q01790,3,type3_specific_reranker,9,llm_02471,event,0.07354690358158351,False,Dave recently attended a conference in Detroit and learned a lot.
13,q01790,3,type3_specific_reranker,10,llm_02472,work,0.07213786903928687,False,Dave is an automotive engineer.
13,q01790,3,type3_specific_reranker,11,llm_02404,hobby,0.0653453749322713,False,Dave has a garage with cars that he is proud of.
13,q01790,3,type3_specific_reranker,12,llm_02362,hobby,0.06515194091104125,False,Dave has a music studio setup with a high-quality sound system.
13,q01790,3,type3_specific_reranker,13,llm_02439,work,0.054122732207284203,False,Dave works at a car maintenance shop and recently lost a deal to a competing shop.
13,q01790,3,type3_specific_reranker,14,llm_02337,work,0.05262600561518839,False,Dave works in a corporate job and finds it mayhem.
13,q01790,3,type3_specific_reranker,15,llm_02281,work,0.051063981721890854,False,Dave is teaming up with a local garage.
13,q01790,3,type3_specific_reranker,16,llm_02440,emotion,0.04546988044484164,False,Dave felt discouraged because his hard work at the car maintenance shop seemed unnoticed after losing a deal.
13,q01790,3,type3_specific_reranker,17,llm_02345,relationship,0.04511521579014212,False,Dave is supportive of Calvin and considers himself Calvin's biggest fan.
13,q01790,3,type3_specific_reranker,18,llm_02412,emotion,0.041779612387630664,False,Dave finds satisfaction in restoring cars and making people happy.
13,q01790,3,type3_specific_reranker,19,llm_02435,work,0.03836768974958647,False,"Dave works on cars as a job, restoring broken things into awesome ones."
13,q01790,3,type3_specific_reranker,20,llm_02302,hobby,0.032224516384487305,False,Dave enjoys helping neighbors with car repairs.
17,q00023,3,global_candidate_reranker,1,llm_00060,hobby,0.8383563494873194,False,Caroline loves reading and considers books a huge part of her journey.
17,q00023,3,global_candidate_reranker,2,llm_00049,plan,0.6452734771131516,True,Caroline is creating a library of children's books for when she has kids.
17,q00023,3,global_candidate_reranker,3,llm_00061,preference,0.3528730516842143,False,"Caroline's favorite book is 'Becoming Nicole' by Amy Ellis Nutt, which inspired her."
17,q00023,3,global_candidate_reranker,4,llm_00050,preference,0.2546447135566152,True,"Caroline's children's book library includes classics, stories from different cultures, and educational books."
17,q00023,3,global_candidate_reranker,5,llm_00045,goal,0.19336144876837566,False,Caroline is exploring counseling or mental health work as a career.
17,q00023,3,global_candidate_reranker,6,llm_00058,goal,0.1305679550704623,False,Caroline is exploring counseling and mental health career options.
17,q00023,3,global_candidate_reranker,7,llm_00071,goal,0.12170150995526358,False,Caroline is determined to adopt a child.
17,q00023,3,global_candidate_reranker,8,llm_00156,emotion,0.11764303326361693,False,Caroline used art to explore her gender identity and during her transition.
17,q00023,3,global_candidate_reranker,9,llm_00029,identity,0.1032528778156339,False,Caroline is from Sweden.
17,q00023,3,global_candidate_reranker,10,llm_00083,identity,0.09852700822978724,False,Caroline is a transgender woman.
17,q00023,3,global_candidate_reranker,11,llm_00052,identity,0.09626003720492049,False,Caroline is a transgender woman.
17,q00023,3,global_candidate_reranker,12,llm_00006,goal,0.08893353253079944,False,Caroline is interested in counseling or working in mental health to support others with similar issues.
17,q00023,3,global_candidate_reranker,13,llm_00040,goal,0.08481617338932765,False,Caroline is considering counseling and mental health as a career path to help others.
17,q00023,3,global_candidate_reranker,14,llm_00034,goal,0.0823507243607516,False,Caroline is exploring a career in counseling and mental health.
